Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v4_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    loss                 | 0.209       |
|    n_updates            | 735         |
|    policy_gradient_loss | -0.0118     |
|    std                  | 0.765       |
|    value_loss           | 0.444       |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.9        |
|    ep_rew_mean          | 53.8        |
| time/                   |             |
|    fps                  | 98          |
|    iterations           | 76          |
|    time_elapsed         | 3945        |
|    total_timesteps      | 389120      |
| train/                  |             |
|    approx_kl            | 0.026778955 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.828       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.104       |
|    n_updates            | 742         |
|    policy_gradient_loss | -0.0082     |
|    std                  | 0.767       |
|    value_loss           | 0.287       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.7        |
|    ep_rew_mean          | 48.4        |
| time/                   |             |
|    fps                  | 98          |
|    iterations           | 77          |
|    time_elapsed         | 4000        |
|    total_timesteps      | 394240      |
| train/                  |             |
|    approx_kl            | 0.024366014 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.31       |
|    explained_variance   | 0.737       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.184       |
|    n_updates            | 748         |
|    policy_gradient_loss | -0.00568    |
|    std                  | 0.765       |
|    value_loss           | 0.539       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.1        |
|    ep_rew_mean          | 17.7        |
| time/                   |             |
|    fps                  | 98          |
|    iterations           | 78          |
|    time_elapsed         | 4054        |
|    total_timesteps      | 399360      |
| train/                  |             |
|    approx_kl            | 0.012587328 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.29       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0979      |
|    n_updates            | 758         |
|    policy_gradient_loss | -0.0134     |
|    std                  | 0.758       |
|    value_loss           | 0.391       |
-----------------------------------------
[EVAL] t=400,000 goal 0.69 collision 0.31 timeout 0.00 return -63.2 colregs -25.2 (124.6 s)
---------------------------------------------
| eval/                        |            |
|    being_overtaken/collision | 0.6        |
|    being_overtaken/colregs   | -34.7      |
|    being_overtaken/goal      | 0.4        |
|    collision_boundary        | 0.0917     |
|    collision_obstacle        | 0.025      |
|    collision_rate            | 0.308      |
|    collision_target          | 0.192      |
|    crossing/collision        | 0.85       |
|    crossing/colregs          | -35.9      |
|    crossing/goal             | 0.15       |
|    episodes                  | 120        |
|    estops_per_episode        | 0.0583     |
|    eval_wall_s               | 125        |
|    goal_rate                 | 0.692      |
|    head_on/collision         | 0.25       |
|    head_on/colregs           | -28.1      |
|    head_on/goal              | 0.75       |
|    mean_colregs_integral     | -25.2      |
|    mean_return               | -63.2      |
|    no_target/collision       | 0          |
|    no_target/colregs         | 0          |
|    no_target/goal            | 1          |
|    null/collision            | 0.15       |
|    null/colregs              | -9.96      |
|    null/goal                 | 0.85       |
|    overtaking/collision      | 0          |
|    overtaking/colregs        | -42.5      |
|    overtaking/goal           | 1          |
|    timeout_rate              | 0          |
|    timesteps                 | 400000     |
| rollout/                     |            |
|    ep_len_mean               | 55.7       |
|    ep_rew_mean               | 47.2       |
| time/                        |            |
|    fps                       | 95         |
|    iterations                | 79         |
|    time_elapsed              | 4234       |
|    total_timesteps           | 404480     |
| train/                       |            |
|    approx_kl                 | 0.01747419 |
|    clip_fraction             | 0.17       |
|    clip_range                | 0.2        |
|    entropy_loss              | -2.28      |
|    explained_variance        | 0.755      |
|    learning_rate             | 0.0003     |
|    loss                      | 0.19       |
|    n_updates                 | 768        |
|    policy_gradient_loss      | -0.0135    |
|    std                       | 0.758      |
|    value_loss                | 0.634      |
---------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.8        |
|    ep_rew_mean          | 58.4        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 80          |
|    time_elapsed         | 4287        |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.019917864 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.29       |
|    explained_variance   | 0.717       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.327       |
|    n_updates            | 778         |
|    policy_gradient_loss | -0.0113     |
|    std                  | 0.76        |
|    value_loss           | 0.549       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55.6       |
|    ep_rew_mean          | 43.3       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 81         |
|    time_elapsed         | 4340       |
|    total_timesteps      | 414720     |
| train/                  |            |
|    approx_kl            | 0.01486941 |
|    clip_fraction        | 0.17       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.28      |
|    explained_variance   | 0.81       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0923     |
|    n_updates            | 788        |
|    policy_gradient_loss | -0.0107    |
|    std                  | 0.752      |
|    value_loss           | 0.332      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 56.8       |
|    ep_rew_mean          | 54.5       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 82         |
|    time_elapsed         | 4395       |
|    total_timesteps      | 419840     |
| train/                  |            |
|    approx_kl            | 0.01276622 |
|    clip_fraction        | 0.172      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.27      |
|    explained_variance   | 0.793      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.137      |
|    n_updates            | 798        |
|    policy_gradient_loss | -0.0119    |
|    std                  | 0.753      |
|    value_loss           | 0.467      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 58.1       |
|    ep_rew_mean          | 61.2       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 83         |
|    time_elapsed         | 4450       |
|    total_timesteps      | 424960     |
| train/                  |            |
|    approx_kl            | 0.01629906 |
|    clip_fraction        | 0.16       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.26      |
|    explained_variance   | 0.738      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.105      |
|    n_updates            | 808        |
|    policy_gradient_loss | -0.0121    |
|    std                  | 0.746      |
|    value_loss           | 0.385      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.9        |
|    ep_rew_mean          | 35          |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 84          |
|    time_elapsed         | 4509        |
|    total_timesteps      | 430080      |
| train/                  |             |
|    approx_kl            | 0.014671147 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.749       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0727      |
|    n_updates            | 818         |
|    policy_gradient_loss | -0.0138     |
|    std                  | 0.746       |
|    value_loss           | 0.314       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.8        |
|    ep_rew_mean          | 69.3        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 85          |
|    time_elapsed         | 4564        |
|    total_timesteps      | 435200      |
| train/                  |             |
|    approx_kl            | 0.017664615 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.771       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.122       |
|    n_updates            | 828         |
|    policy_gradient_loss | -0.015      |
|    std                  | 0.749       |
|    value_loss           | 0.421       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.3        |
|    ep_rew_mean          | 44.7        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 86          |
|    time_elapsed         | 4616        |
|    total_timesteps      | 440320      |
| train/                  |             |
|    approx_kl            | 0.020371968 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.798       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.104       |
|    n_updates            | 838         |
|    policy_gradient_loss | -0.00968    |
|    std                  | 0.743       |
|    value_loss           | 0.257       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.8        |
|    ep_rew_mean          | 50.1        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 87          |
|    time_elapsed         | 4668        |
|    total_timesteps      | 445440      |
| train/                  |             |
|    approx_kl            | 0.024095252 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.24       |
|    explained_variance   | 0.754       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.582       |
|    n_updates            | 839         |
|    policy_gradient_loss | 0.00957     |
|    std                  | 0.743       |
|    value_loss           | 0.792       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 57.5         |
|    ep_rew_mean          | 61.7         |
| time/                   |              |
|    fps                  | 95           |
|    iterations           | 88           |
|    time_elapsed         | 4723         |
|    total_timesteps      | 450560       |
| train/                  |              |
|    approx_kl            | 0.0154288635 |
|    clip_fraction        | 0.194        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.24        |
|    explained_variance   | 0.764        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.142        |
|    n_updates            | 849          |
|    policy_gradient_loss | -0.0141      |
|    std                  | 0.743        |
|    value_loss           | 0.449        |
------------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 58.4      |
|    ep_rew_mean          | 52.5      |
| time/                   |           |
|    fps                  | 95        |
|    iterations           | 89        |
|    time_elapsed         | 4773      |
|    total_timesteps      | 455680    |
| train/                  |           |
|    approx_kl            | 0.0473164 |
|    clip_fraction        | 0.179     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.24     |
|    explained_variance   | 0.829     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.127     |
|    n_updates            | 852       |
|    policy_gradient_loss | 0.00203   |
|    std                  | 0.742     |
|    value_loss           | 0.424     |
---------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 58.4      |
|    ep_rew_mean          | 49.2      |
| time/                   |           |
|    fps                  | 95        |
|    iterations           | 90        |
|    time_elapsed         | 4825      |
|    total_timesteps      | 460800    |
| train/                  |           |
|    approx_kl            | 0.0298479 |
|    clip_fraction        | 0.252     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.24     |
|    explained_variance   | 0.774     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.289     |
|    n_updates            | 854       |
|    policy_gradient_loss | 0.00604   |
|    std                  | 0.742     |
|    value_loss           | 0.625     |
---------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 59.5      |
|    ep_rew_mean          | 70.2      |
| time/                   |           |
|    fps                  | 95        |
|    iterations           | 91        |
|    time_elapsed         | 4880      |
|    total_timesteps      | 465920    |
| train/                  |           |
|    approx_kl            | 0.0449268 |
|    clip_fraction        | 0.189     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.24     |
|    explained_variance   | 0.761     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.195     |
|    n_updates            | 857       |
|    policy_gradient_loss | 0.0034    |
|    std                  | 0.742     |
|    value_loss           | 0.65      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.4        |
|    ep_rew_mean          | 78          |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 92          |
|    time_elapsed         | 4934        |
|    total_timesteps      | 471040      |
| train/                  |             |
|    approx_kl            | 0.017791927 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.23       |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0442      |
|    n_updates            | 867         |
|    policy_gradient_loss | -0.0152     |
|    std                  | 0.733       |
|    value_loss           | 0.224       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.2        |
|    ep_rew_mean          | 53.2        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 93          |
|    time_elapsed         | 4988        |
|    total_timesteps      | 476160      |
| train/                  |             |
|    approx_kl            | 0.012323188 |
|    clip_fraction        | 0.172       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.855       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0506      |
|    n_updates            | 877         |
|    policy_gradient_loss | -0.0121     |
|    std                  | 0.732       |
|    value_loss           | 0.178       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.4        |
|    ep_rew_mean          | 60.2        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 94          |
|    time_elapsed         | 5043        |
|    total_timesteps      | 481280      |
| train/                  |             |
|    approx_kl            | 0.018399876 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.2        |
|    explained_variance   | 0.808       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.105       |
|    n_updates            | 887         |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.727       |
|    value_loss           | 0.341       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 57.8       |
|    ep_rew_mean          | 83.7       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 95         |
|    time_elapsed         | 5096       |
|    total_timesteps      | 486400     |
| train/                  |            |
|    approx_kl            | 0.02176114 |
|    clip_fraction        | 0.188      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.19      |
|    explained_variance   | 0.756      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0399     |
|    n_updates            | 897        |
|    policy_gradient_loss | -0.0132    |
|    std                  | 0.722      |
|    value_loss           | 0.261      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.5        |
|    ep_rew_mean          | 79.1        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 96          |
|    time_elapsed         | 5153        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.017439079 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.19       |
|    explained_variance   | 0.825       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0455      |
|    n_updates            | 907         |
|    policy_gradient_loss | -0.0161     |
|    std                  | 0.721       |
|    value_loss           | 0.178       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.8        |
|    ep_rew_mean          | 74.7        |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 97          |
|    time_elapsed         | 5208        |
|    total_timesteps      | 496640      |
| train/                  |             |
|    approx_kl            | 0.018337388 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.861       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0388      |
|    n_updates            | 917         |
|    policy_gradient_loss | -0.0116     |
|    std                  | 0.719       |
|    value_loss           | 0.235       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 59.6       |
|    ep_rew_mean          | 92.8       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 98         |
|    time_elapsed         | 5264       |
|    total_timesteps      | 501760     |
| train/                  |            |
|    approx_kl            | 0.01861614 |
|    clip_fraction        | 0.203      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.17      |
|    explained_variance   | 0.792      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0715     |
|    n_updates            | 927        |
|    policy_gradient_loss | -0.0137    |
|    std                  | 0.717      |
|    value_loss           | 0.338      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.8        |
|    ep_rew_mean          | 55          |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 99          |
|    time_elapsed         | 5325        |
|    total_timesteps      | 506880      |
| train/                  |             |
|    approx_kl            | 0.020571057 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.16       |
|    explained_variance   | 0.856       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00396     |
|    n_updates            | 937         |
|    policy_gradient_loss | -0.0165     |
|    std                  | 0.709       |
|    value_loss           | 0.0879      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 58.6       |
|    ep_rew_mean          | 63.9       |
| time/                   |            |
|    fps                  | 95         |
|    iterations           | 100        |
|    time_elapsed         | 5387       |
|    total_timesteps      | 512000     |
| train/                  |            |
|    approx_kl            | 0.01879835 |
|    clip_fraction        | 0.206      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.14      |
|    explained_variance   | 0.74       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0828     |
|    n_updates            | 947        |
|    policy_gradient_loss | -0.0151    |
|    std                  | 0.707      |
|    value_loss           | 0.385      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.1        |
|    ep_rew_mean          | 71.2        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 101         |
|    time_elapsed         | 5448        |
|    total_timesteps      | 517120      |
| train/                  |             |
|    approx_kl            | 0.015288979 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.14       |
|    explained_variance   | 0.865       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.114       |
|    n_updates            | 957         |
|    policy_gradient_loss | -0.0139     |
|    std                  | 0.706       |
|    value_loss           | 0.213       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59          |
|    ep_rew_mean          | 77.3        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 102         |
|    time_elapsed         | 5502        |
|    total_timesteps      | 522240      |
| train/                  |             |
|    approx_kl            | 0.017307086 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.14       |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.035       |
|    n_updates            | 967         |
|    policy_gradient_loss | -0.0158     |
|    std                  | 0.7         |
|    value_loss           | 0.256       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.2        |
|    ep_rew_mean          | 82.7        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 103         |
|    time_elapsed         | 5558        |
|    total_timesteps      | 527360      |
| train/                  |             |
|    approx_kl            | 0.021674616 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.754       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0356      |
|    n_updates            | 977         |
|    policy_gradient_loss | -0.0109     |
|    std                  | 0.694       |
|    value_loss           | 0.258       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.8        |
|    ep_rew_mean          | 71.7        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 104         |
|    time_elapsed         | 5616        |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.015850786 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.864       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0129      |
|    n_updates            | 987         |
|    policy_gradient_loss | -0.0131     |
|    std                  | 0.691       |
|    value_loss           | 0.135       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.9        |
|    ep_rew_mean          | 58.1        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 105         |
|    time_elapsed         | 5679        |
|    total_timesteps      | 537600      |
| train/                  |             |
|    approx_kl            | 0.023568418 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.744       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.14        |
|    n_updates            | 992         |
|    policy_gradient_loss | -0.00754    |
|    std                  | 0.689       |
|    value_loss           | 0.414       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 58.3       |
|    ep_rew_mean          | 78.8       |
| time/                   |            |
|    fps                  | 94         |
|    iterations           | 106        |
|    time_elapsed         | 5738       |
|    total_timesteps      | 542720     |
| train/                  |            |
|    approx_kl            | 0.01713693 |
|    clip_fraction        | 0.166      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.09      |
|    explained_variance   | 0.83       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0875     |
|    n_updates            | 1002       |
|    policy_gradient_loss | -0.0127    |
|    std                  | 0.689      |
|    value_loss           | 0.267      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.6        |
|    ep_rew_mean          | 74.9        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 107         |
|    time_elapsed         | 5796        |
|    total_timesteps      | 547840      |
| train/                  |             |
|    approx_kl            | 0.023181673 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.09       |
|    explained_variance   | 0.739       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.199       |
|    n_updates            | 1004        |
|    policy_gradient_loss | 0.00442     |
|    std                  | 0.689       |
|    value_loss           | 0.432       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 58.5      |
|    ep_rew_mean          | 81.2      |
| time/                   |           |
|    fps                  | 94        |
|    iterations           | 108       |
|    time_elapsed         | 5852      |
|    total_timesteps      | 552960    |
| train/                  |           |
|    approx_kl            | 0.0575544 |
|    clip_fraction        | 0.201     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.09     |
|    explained_variance   | 0.774     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.277     |
|    n_updates            | 1006      |
|    policy_gradient_loss | 0.0104    |
|    std                  | 0.688     |
|    value_loss           | 0.457     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.5        |
|    ep_rew_mean          | 67          |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 109         |
|    time_elapsed         | 5909        |
|    total_timesteps      | 558080      |
| train/                  |             |
|    approx_kl            | 0.019602392 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.09       |
|    explained_variance   | 0.847       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0479      |
|    n_updates            | 1016        |
|    policy_gradient_loss | -0.0152     |
|    std                  | 0.687       |
|    value_loss           | 0.17        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 59.4         |
|    ep_rew_mean          | 81           |
| time/                   |              |
|    fps                  | 94           |
|    iterations           | 110          |
|    time_elapsed         | 5968         |
|    total_timesteps      | 563200       |
| train/                  |              |
|    approx_kl            | 0.0131201055 |
|    clip_fraction        | 0.141        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.08        |
|    explained_variance   | 0.828        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.113        |
|    n_updates            | 1026         |
|    policy_gradient_loss | -0.011       |
|    std                  | 0.685        |
|    value_loss           | 0.335        |
------------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.6        |
|    ep_rew_mean          | 65.2        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 111         |
|    time_elapsed         | 6023        |
|    total_timesteps      | 568320      |
| train/                  |             |
|    approx_kl            | 0.045373555 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.674       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0569      |
|    n_updates            | 1036        |
|    policy_gradient_loss | -0.00843    |
|    std                  | 0.68        |
|    value_loss           | 0.26        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 60.6       |
|    ep_rew_mean          | 90.7       |
| time/                   |            |
|    fps                  | 94         |
|    iterations           | 112        |
|    time_elapsed         | 6079       |
|    total_timesteps      | 573440     |
| train/                  |            |
|    approx_kl            | 0.02309132 |
|    clip_fraction        | 0.211      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.06      |
|    explained_variance   | 0.812      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0144     |
|    n_updates            | 1046       |
|    policy_gradient_loss | -0.0163    |
|    std                  | 0.678      |
|    value_loss           | 0.239      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.5        |
|    ep_rew_mean          | 77.5        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 113         |
|    time_elapsed         | 6134        |
|    total_timesteps      | 578560      |
| train/                  |             |
|    approx_kl            | 0.015727965 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.831       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0324      |
|    n_updates            | 1056        |
|    policy_gradient_loss | -0.0122     |
|    std                  | 0.665       |
|    value_loss           | 0.133       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.6        |
|    ep_rew_mean          | 104         |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 114         |
|    time_elapsed         | 6188        |
|    total_timesteps      | 583680      |
| train/                  |             |
|    approx_kl            | 0.018099852 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.751       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0912      |
|    n_updates            | 1066        |
|    policy_gradient_loss | -0.0163     |
|    std                  | 0.661       |
|    value_loss           | 0.265       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.4        |
|    ep_rew_mean          | 80.7        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 115         |
|    time_elapsed         | 6245        |
|    total_timesteps      | 588800      |
| train/                  |             |
|    approx_kl            | 0.019860568 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.856       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00716     |
|    n_updates            | 1076        |
|    policy_gradient_loss | -0.016      |
|    std                  | 0.655       |
|    value_loss           | 0.0956      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.7        |
|    ep_rew_mean          | 96.1        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 116         |
|    time_elapsed         | 6301        |
|    total_timesteps      | 593920      |
| train/                  |             |
|    approx_kl            | 0.020955035 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0801      |
|    n_updates            | 1086        |
|    policy_gradient_loss | -0.0162     |
|    std                  | 0.651       |
|    value_loss           | 0.218       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.1        |
|    ep_rew_mean          | 94.9        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 117         |
