Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed1_v12_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.0167      |
|    collision_obstacle           | 0.0167      |
|    collision_rate               | 0.275       |
|    collision_target             | 0.242       |
|    crossing/collision           | 0.55        |
|    crossing/colregs             | -36         |
|    crossing/goal                | 0.45        |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 90.7        |
|    goal_rate                    | 0.725       |
|    head_on/collision            | 0.1         |
|    head_on/colregs              | -32.3       |
|    head_on/goal                 | 0.9         |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -30.6       |
|    mean_return                  | -43.2       |
|    no_target/collision          | 0.1         |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.9         |
|    no_target/intervention       | 0           |
|    null/collision               | 0.05        |
|    null/colregs                 | -1.35       |
|    null/goal                    | 0.95        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.3         |
|    overtaking/colregs           | -82.4       |
|    overtaking/goal              | 0.7         |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 600000      |
| eval_supervisor_on/             |             |
|    being_overtaken/collision    | 0.55        |
|    being_overtaken/colregs      | -31.2       |
|    being_overtaken/goal         | 0.45        |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.0167      |
|    collision_obstacle           | 0.0167      |
|    collision_rate               | 0.275       |
|    collision_target             | 0.242       |
|    crossing/collision           | 0.55        |
|    crossing/colregs             | -36         |
|    crossing/goal                | 0.45        |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0.00833     |
|    eval_wall_s                  | 89.8        |
|    goal_rate                    | 0.725       |
|    head_on/collision            | 0.1         |
|    head_on/colregs              | -32.3       |
|    head_on/goal                 | 0.9         |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0.00833     |
|    mean_colregs_integral        | -30.6       |
|    mean_return                  | -45.9       |
|    no_target/collision          | 0.1         |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.9         |
|    no_target/intervention       | 0           |
|    null/collision               | 0.05        |
|    null/colregs                 | -1.35       |
|    null/goal                    | 0.95        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.3         |
|    overtaking/colregs           | -82.7       |
|    overtaking/goal              | 0.7         |
|    overtaking/intervention      | 0.05        |
|    timeout_rate                 | 0           |
|    timesteps                    | 600000      |
| rollout/                        |             |
|    ep_len_mean                  | 45.6        |
|    ep_rew_mean                  | -80.1       |
| time/                           |             |
|    fps                          | 132         |
|    iterations                   | 118         |
|    time_elapsed                 | 4571        |
|    total_timesteps              | 604160      |
| train/                          |             |
|    approx_kl                    | 0.034071997 |
|    clip_fraction                | 0.232       |
|    clip_range                   | 0.2         |
|    entropy_loss                 | -1.67       |
|    explained_variance           | 0.826       |
|    learning_rate                | 0.0003      |
|    loss                         | 0.366       |
|    n_updates                    | 1048        |
|    policy_gradient_loss         | -0.0184     |
|    std                          | 0.557       |
|    value_loss                   | 1.01        |
-------------------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47         |
|    ep_rew_mean          | -63.2      |
| time/                   |            |
|    fps                  | 132        |
|    iterations           | 119        |
|    time_elapsed         | 4612       |
|    total_timesteps      | 609280     |
| train/                  |            |
|    approx_kl            | 0.02574484 |
|    clip_fraction        | 0.166      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.67      |
|    explained_variance   | 0.889      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.45       |
|    n_updates            | 1050       |
|    policy_gradient_loss | 0.00211    |
|    std                  | 0.556      |
|    value_loss           | 0.914      |
----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52.2       |
|    ep_rew_mean          | 4.63       |
| time/                   |            |
|    fps                  | 132        |
|    iterations           | 120        |
|    time_elapsed         | 4649       |
|    total_timesteps      | 614400     |
| train/                  |            |
|    approx_kl            | 0.02246067 |
|    clip_fraction        | 0.27       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.66      |
|    explained_variance   | 0.834      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.68       |
|    n_updates            | 1051       |
|    policy_gradient_loss | 0.0105     |
|    std                  | 0.556      |
|    value_loss           | 1.44       |
----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.9       |
|    ep_rew_mean          | -69.4      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 121        |
|    time_elapsed         | 4697       |
|    total_timesteps      | 619520     |
| train/                  |            |
|    approx_kl            | 0.04105194 |
|    clip_fraction        | 0.231      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.66      |
|    explained_variance   | 0.806      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.131      |
|    n_updates            | 1060       |
|    policy_gradient_loss | -0.0176    |
|    std                  | 0.552      |
|    value_loss           | 0.523      |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.1        |
|    ep_rew_mean          | -19.7       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 122         |
|    time_elapsed         | 4749        |
|    total_timesteps      | 624640      |
| train/                  |             |
|    approx_kl            | 0.031149918 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.65       |
|    explained_variance   | 0.844       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.321       |
|    n_updates            | 1066        |
|    policy_gradient_loss | -0.0118     |
|    std                  | 0.552       |
|    value_loss           | 0.976       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.3        |
|    ep_rew_mean          | -5.57       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 123         |
|    time_elapsed         | 4791        |
|    total_timesteps      | 629760      |
| train/                  |             |
|    approx_kl            | 0.016562968 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.65       |
|    explained_variance   | 0.829       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.326       |
|    n_updates            | 1067        |
|    policy_gradient_loss | 0.00869     |
|    std                  | 0.552       |
|    value_loss           | 1.11        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.4       |
|    ep_rew_mean          | -38.1      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 124        |
|    time_elapsed         | 4833       |
|    total_timesteps      | 634880     |
| train/                  |            |
|    approx_kl            | 0.06187316 |
|    clip_fraction        | 0.21       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.65      |
|    explained_variance   | 0.809      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.366      |
|    n_updates            | 1069       |
|    policy_gradient_loss | 0.00785    |
|    std                  | 0.551      |
|    value_loss           | 1.01       |
----------------------------------------
[CURRICULUM] t=640,000 -> scenario stage 4
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52.4       |
|    ep_rew_mean          | 5.33       |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 125        |
|    time_elapsed         | 4870       |
|    total_timesteps      | 640000     |
| train/                  |            |
|    approx_kl            | 0.03349421 |
|    clip_fraction        | 0.272      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.64      |
|    explained_variance   | 0.845      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.125      |
|    n_updates            | 1079       |
|    policy_gradient_loss | -0.023     |
|    std                  | 0.547      |
|    value_loss           | 0.585      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.2        |
|    ep_rew_mean          | -68.1       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 126         |
|    time_elapsed         | 4913        |
|    total_timesteps      | 645120      |
| train/                  |             |
|    approx_kl            | 0.064542316 |
|    clip_fraction        | 0.205       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.741       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.347       |
|    n_updates            | 1082        |
|    policy_gradient_loss | 0.004       |
|    std                  | 0.547       |
|    value_loss           | 1.08        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.4        |
|    ep_rew_mean          | -75.7       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 127         |
|    time_elapsed         | 4953        |
|    total_timesteps      | 650240      |
| train/                  |             |
|    approx_kl            | 0.025316099 |
|    clip_fraction        | 0.296       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.662       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.01        |
|    n_updates            | 1083        |
|    policy_gradient_loss | 0.0196      |
|    std                  | 0.547       |
|    value_loss           | 2.46        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.8        |
|    ep_rew_mean          | -64.1       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 128         |
|    time_elapsed         | 4996        |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.035767704 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.697       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.718       |
|    n_updates            | 1088        |
|    policy_gradient_loss | -0.00473    |
|    std                  | 0.548       |
|    value_loss           | 1.68        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49          |
|    ep_rew_mean          | -50.1       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 129         |
|    time_elapsed         | 5036        |
|    total_timesteps      | 660480      |
| train/                  |             |
|    approx_kl            | 0.029044392 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.64       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.454       |
|    n_updates            | 1092        |
|    policy_gradient_loss | -0.0062     |
|    std                  | 0.55        |
|    value_loss           | 1.05        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.08
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 44.1      |
|    ep_rew_mean          | -80.9     |
| time/                   |           |
|    fps                  | 131       |
|    iterations           | 130       |
|    time_elapsed         | 5078      |
|    total_timesteps      | 665600    |
| train/                  |           |
|    approx_kl            | 0.0385754 |
|    clip_fraction        | 0.221     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.65     |
|    explained_variance   | 0.732     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.649     |
|    n_updates            | 1095      |
|    policy_gradient_loss | -0.00154  |
|    std                  | 0.552     |
|    value_loss           | 1.57      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.6        |
|    ep_rew_mean          | -45.5       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 131         |
|    time_elapsed         | 5120        |
|    total_timesteps      | 670720      |
| train/                  |             |
|    approx_kl            | 0.034224067 |
|    clip_fraction        | 0.28        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.64       |
|    explained_variance   | 0.771       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.426       |
|    n_updates            | 1105        |
|    policy_gradient_loss | -0.0227     |
|    std                  | 0.548       |
|    value_loss           | 1.08        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.2        |
|    ep_rew_mean          | -56.6       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 132         |
|    time_elapsed         | 5161        |
|    total_timesteps      | 675840      |
| train/                  |             |
|    approx_kl            | 0.035045058 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.737       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.377       |
|    n_updates            | 1112        |
|    policy_gradient_loss | -0.0188     |
|    std                  | 0.547       |
|    value_loss           | 1.15        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.9       |
|    ep_rew_mean          | -46.5      |
| time/                   |            |
|    fps                  | 130        |
|    iterations           | 133        |
|    time_elapsed         | 5205       |
|    total_timesteps      | 680960     |
| train/                  |            |
|    approx_kl            | 0.03476185 |
|    clip_fraction        | 0.256      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.63      |
|    explained_variance   | 0.755      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.401      |
|    n_updates            | 1119       |
|    policy_gradient_loss | -0.0145    |
|    std                  | 0.549      |
|    value_loss           | 1.17       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.1        |
|    ep_rew_mean          | -53.9       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 134         |
|    time_elapsed         | 5249        |
|    total_timesteps      | 686080      |
| train/                  |             |
|    approx_kl            | 0.033977684 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.773       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.291       |
|    n_updates            | 1129        |
|    policy_gradient_loss | -0.0213     |
|    std                  | 0.545       |
|    value_loss           | 0.974       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.3        |
|    ep_rew_mean          | -27.3       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 135         |
|    time_elapsed         | 5294        |
|    total_timesteps      | 691200      |
| train/                  |             |
|    approx_kl            | 0.036103856 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.761       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.379       |
|    n_updates            | 1134        |
|    policy_gradient_loss | -0.00575    |
|    std                  | 0.545       |
|    value_loss           | 1.24        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.1       |
|    ep_rew_mean          | -52.4      |
| time/                   |            |
|    fps                  | 130        |
|    iterations           | 136        |
|    time_elapsed         | 5337       |
|    total_timesteps      | 696320     |
| train/                  |            |
|    approx_kl            | 0.05157845 |
|    clip_fraction        | 0.239      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.62      |
|    explained_variance   | 0.704      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.323      |
|    n_updates            | 1140       |
|    policy_gradient_loss | -0.00804   |
|    std                  | 0.544      |
|    value_loss           | 1.02       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.5        |
|    ep_rew_mean          | -8.95       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 137         |
|    time_elapsed         | 5376        |
|    total_timesteps      | 701440      |
| train/                  |             |
|    approx_kl            | 0.027807578 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.786       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.821       |
|    n_updates            | 1142        |
|    policy_gradient_loss | 0.00116     |
|    std                  | 0.543       |
|    value_loss           | 1.37        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.2       |
|    ep_rew_mean          | -47        |
| time/                   |            |
|    fps                  | 130        |
|    iterations           | 138        |
|    time_elapsed         | 5420       |
|    total_timesteps      | 706560     |
| train/                  |            |
|    approx_kl            | 0.03132213 |
|    clip_fraction        | 0.256      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.62      |
|    explained_variance   | 0.755      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.116      |
|    n_updates            | 1152       |
|    policy_gradient_loss | -0.0241    |
|    std                  | 0.542      |
|    value_loss           | 0.718      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.6        |
|    ep_rew_mean          | -31.3       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 139         |
|    time_elapsed         | 5460        |
|    total_timesteps      | 711680      |
| train/                  |             |
|    approx_kl            | 0.028359164 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.768       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.309       |
|    n_updates            | 1162        |
|    policy_gradient_loss | -0.0203     |
|    std                  | 0.538       |
|    value_loss           | 0.882       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47          |
|    ep_rew_mean          | -46.4       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 140         |
|    time_elapsed         | 5504        |
|    total_timesteps      | 716800      |
| train/                  |             |
|    approx_kl            | 0.037299313 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.705       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.186       |
|    n_updates            | 1170        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 0.541       |
|    value_loss           | 1.01        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.1        |
|    ep_rew_mean          | -39.7       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 141         |
|    time_elapsed         | 5542        |
|    total_timesteps      | 721920      |
| train/                  |             |
|    approx_kl            | 0.030338895 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.434       |
|    n_updates            | 1174        |
|    policy_gradient_loss | -0.007      |
|    std                  | 0.541       |
|    value_loss           | 1.23        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.2        |
|    ep_rew_mean          | -48.8       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 142         |
|    time_elapsed         | 5586        |
|    total_timesteps      | 727040      |
| train/                  |             |
|    approx_kl            | 0.028045388 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.392       |
|    n_updates            | 1177        |
|    policy_gradient_loss | 0.000739    |
|    std                  | 0.541       |
|    value_loss           | 1.17        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52          |
|    ep_rew_mean          | -36.6       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 143         |
|    time_elapsed         | 5624        |
|    total_timesteps      | 732160      |
| train/                  |             |
|    approx_kl            | 0.041815072 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.712       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.876       |
|    n_updates            | 1180        |
|    policy_gradient_loss | -0.00217    |
|    std                  | 0.54        |
|    value_loss           | 1.72        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.06
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 55.5     |
|    ep_rew_mean          | 9.26     |
| time/                   |          |
|    fps                  | 130      |
|    iterations           | 144      |
|    time_elapsed         | 5664     |
|    total_timesteps      | 737280   |
| train/                  |          |
|    approx_kl            | 0.046637 |
|    clip_fraction        | 0.238    |
|    clip_range           | 0.2      |
|    entropy_loss         | -1.61    |
|    explained_variance   | 0.744    |
|    learning_rate        | 0.0003   |
|    loss                 | 0.434    |
|    n_updates            | 1185     |
|    policy_gradient_loss | -0.00773 |
|    std                  | 0.543    |
|    value_loss           | 0.994    |
--------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.5        |
|    ep_rew_mean          | -5.38       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 145         |
|    time_elapsed         | 5706        |
|    total_timesteps      | 742400      |
| train/                  |             |
|    approx_kl            | 0.030936662 |
|    clip_fraction        | 0.17        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.705       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.356       |
|    n_updates            | 1187        |
|    policy_gradient_loss | 0.00199     |
|    std                  | 0.543       |
|    value_loss           | 1.09        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.8        |
|    ep_rew_mean          | -21.4       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 146         |
|    time_elapsed         | 5745        |
|    total_timesteps      | 747520      |
| train/                  |             |
|    approx_kl            | 0.031700585 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.77        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.2         |
|    n_updates            | 1192        |
|    policy_gradient_loss | -0.00985    |
|    std                  | 0.544       |
|    value_loss           | 0.856       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 53.4       |
|    ep_rew_mean          | -17.8      |
| time/                   |            |
|    fps                  | 130        |
|    iterations           | 147        |
|    time_elapsed         | 5787       |
|    total_timesteps      | 752640     |
| train/                  |            |
|    approx_kl            | 0.04525334 |
|    clip_fraction        | 0.17       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.62      |
|    explained_variance   | 0.702      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.259      |
|    n_updates            | 1196       |
|    policy_gradient_loss | -0.00576   |
|    std                  | 0.544      |
|    value_loss           | 1.1        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.8        |
|    ep_rew_mean          | -44.2       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 148         |
|    time_elapsed         | 5830        |
|    total_timesteps      | 757760      |
| train/                  |             |
|    approx_kl            | 0.030220559 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.737       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.114       |
|    n_updates            | 1206        |
|    policy_gradient_loss | -0.0241     |
|    std                  | 0.546       |
|    value_loss           | 0.75        |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.1       |
|    ep_rew_mean          | -25.6      |
| time/                   |            |
|    fps                  | 129        |
|    iterations           | 149        |
|    time_elapsed         | 5869       |
|    total_timesteps      | 762880     |
| train/                  |            |
|    approx_kl            | 0.04064899 |
|    clip_fraction        | 0.259      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.62      |
|    explained_variance   | 0.766      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.17       |
|    n_updates            | 1214       |
|    policy_gradient_loss | -0.0155    |
|    std                  | 0.544      |
|    value_loss           | 0.895      |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.8        |
|    ep_rew_mean          | -13         |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 150         |
|    time_elapsed         | 5917        |
|    total_timesteps      | 768000      |
| train/                  |             |
|    approx_kl            | 0.047546245 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.733       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.167       |
|    n_updates            | 1222        |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.541       |
|    value_loss           | 0.809       |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 50.4      |
|    ep_rew_mean          | -54.5     |
| time/                   |           |
|    fps                  | 129       |
|    iterations           | 151       |
|    time_elapsed         | 5960      |
|    total_timesteps      | 773120    |
| train/                  |           |
|    approx_kl            | 0.0356394 |
|    clip_fraction        | 0.253     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.61     |
|    explained_variance   | 0.69      |
|    learning_rate        | 0.0003    |
|    loss                 | 0.149     |
|    n_updates            | 1229      |
|    policy_gradient_loss | -0.0174   |
|    std                  | 0.538     |
|    value_loss           | 0.848     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.4        |
|    ep_rew_mean          | -39         |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 152         |
|    time_elapsed         | 6002        |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.035465658 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.696       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.221       |
|    n_updates            | 1239        |
|    policy_gradient_loss | -0.0221     |
|    std                  | 0.541       |
|    value_loss           | 1.09        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.6        |
|    ep_rew_mean          | -10.9       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 153         |
|    time_elapsed         | 6042        |
|    total_timesteps      | 783360      |
| train/                  |             |
|    approx_kl            | 0.017720029 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.788       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.62        |
|    n_updates            | 1241        |
|    policy_gradient_loss | 0.0016      |
|    std                  | 0.541       |
|    value_loss           | 1.3         |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.8        |
|    ep_rew_mean          | -42.1       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 154         |
|    time_elapsed         | 6086        |
|    total_timesteps      | 788480      |
| train/                  |             |
|    approx_kl            | 0.034141183 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.711       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.238       |
|    n_updates            | 1245        |
|    policy_gradient_loss | -0.00435    |
|    std                  | 0.542       |
|    value_loss           | 1.12        |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.5       |
|    ep_rew_mean          | -4.68      |
| time/                   |            |
|    fps                  | 129        |
|    iterations           | 155        |
|    time_elapsed         | 6130       |
|    total_timesteps      | 793600     |
| train/                  |            |
|    approx_kl            | 0.03421801 |
|    clip_fraction        | 0.261      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.61      |
|    explained_variance   | 0.724      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.127      |
|    n_updates            | 1255       |
|    policy_gradient_loss | -0.0196    |
