Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed1_v11_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.231      |
|    n_updates            | 692        |
|    policy_gradient_loss | -0.0186    |
|    std                  | 0.654      |
|    value_loss           | 0.846      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.9        |
|    ep_rew_mean          | -32.8       |
| time/                   |             |
|    fps                  | 145         |
|    iterations           | 76          |
|    time_elapsed         | 2675        |
|    total_timesteps      | 389120      |
| train/                  |             |
|    approx_kl            | 0.020164322 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.762       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.38        |
|    n_updates            | 702         |
|    policy_gradient_loss | -0.0202     |
|    std                  | 0.652       |
|    value_loss           | 1.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.9        |
|    ep_rew_mean          | -11.7       |
| time/                   |             |
|    fps                  | 144         |
|    iterations           | 77          |
|    time_elapsed         | 2719        |
|    total_timesteps      | 394240      |
| train/                  |             |
|    approx_kl            | 0.023785518 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.779       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.456       |
|    n_updates            | 712         |
|    policy_gradient_loss | -0.0216     |
|    std                  | 0.647       |
|    value_loss           | 1.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.4        |
|    ep_rew_mean          | -9.4        |
| time/                   |             |
|    fps                  | 144         |
|    iterations           | 78          |
|    time_elapsed         | 2766        |
|    total_timesteps      | 399360      |
| train/                  |             |
|    approx_kl            | 0.022389542 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.355       |
|    n_updates            | 722         |
|    policy_gradient_loss | -0.0174     |
|    std                  | 0.643       |
|    value_loss           | 1.02        |
-----------------------------------------
[EVAL] t=400,000 supervisor off goal 0.74 collision 0.26 timeout 0.00 return -43.8 colregs -31.1 intervention 0.00 (88.1 s)
[EVAL] t=400,000 supervisor on goal 0.73 collision 0.27 timeout 0.00 return -51.8 colregs -31.0 intervention 0.01 (88.5 s)
------------------------------------------------
| eval_supervisor_off/            |            |
|    being_overtaken/collision    | 0.5        |
|    being_overtaken/colregs      | -50.6      |
|    being_overtaken/goal         | 0.5        |
|    being_overtaken/intervention | 0          |
|    collision_boundary           | 0.0417     |
|    collision_obstacle           | 0.0167     |
|    collision_rate               | 0.258      |
|    collision_target             | 0.2        |
|    crossing/collision           | 0.75       |
|    crossing/colregs             | -39.7      |
|    crossing/goal                | 0.25       |
|    crossing/intervention        | 0          |
|    episodes                     | 120        |
|    estops_per_episode           | 0          |
|    eval_wall_s                  | 88.1       |
|    goal_rate                    | 0.742      |
|    head_on/collision            | 0.2        |
|    head_on/colregs              | -27.9      |
|    head_on/goal                 | 0.8        |
|    head_on/intervention         | 0          |
|    intervention_rate            | 0          |
|    mean_colregs_integral        | -31.1      |
|    mean_return                  | -43.8      |
|    no_target/collision          | 0.1        |
|    no_target/colregs            | 0          |
|    no_target/goal               | 0.9        |
|    no_target/intervention       | 0          |
|    null/collision               | 0          |
|    null/colregs                 | -9.44      |
|    null/goal                    | 1          |
|    null/intervention            | 0          |
|    overtaking/collision         | 0          |
|    overtaking/colregs           | -59        |
|    overtaking/goal              | 1          |
|    overtaking/intervention      | 0          |
|    timeout_rate                 | 0          |
|    timesteps                    | 400000     |
| eval_supervisor_on/             |            |
|    being_overtaken/collision    | 0.5        |
|    being_overtaken/colregs      | -50.6      |
|    being_overtaken/goal         | 0.5        |
|    being_overtaken/intervention | 0          |
|    collision_boundary           | 0.05       |
|    collision_obstacle           | 0.0167     |
|    collision_rate               | 0.267      |
|    collision_target             | 0.2        |
|    crossing/collision           | 0.75       |
|    crossing/colregs             | -39.7      |
|    crossing/goal                | 0.25       |
|    crossing/intervention        | 0          |
|    episodes                     | 120        |
|    estops_per_episode           | 0.0417     |
|    eval_wall_s                  | 88.5       |
|    goal_rate                    | 0.733      |
|    head_on/collision            | 0.2        |
|    head_on/colregs              | -27.9      |
|    head_on/goal                 | 0.8        |
|    head_on/intervention         | 0          |
|    intervention_rate            | 0.00833    |
|    mean_colregs_integral        | -31        |
|    mean_return                  | -51.8      |
|    no_target/collision          | 0.1        |
|    no_target/colregs            | 0          |
|    no_target/goal               | 0.9        |
|    no_target/intervention       | 0          |
|    null/collision               | 0          |
|    null/colregs                 | -9.44      |
|    null/goal                    | 1          |
|    null/intervention            | 0          |
|    overtaking/collision         | 0.05       |
|    overtaking/colregs           | -58.3      |
|    overtaking/goal              | 0.95       |
|    overtaking/intervention      | 0.05       |
|    timeout_rate                 | 0          |
|    timesteps                    | 400000     |
| rollout/                        |            |
|    ep_len_mean                  | 49.4       |
|    ep_rew_mean                  | -21.8      |
| time/                           |            |
|    fps                          | 135        |
|    iterations                   | 79         |
|    time_elapsed                 | 2989       |
|    total_timesteps              | 404480     |
| train/                          |            |
|    approx_kl                    | 0.02040628 |
|    clip_fraction                | 0.179      |
|    clip_range                   | 0.2        |
|    entropy_loss                 | -1.95      |
|    explained_variance           | 0.764      |
|    learning_rate                | 0.0003     |
|    loss                         | 0.269      |
|    n_updates                    | 732        |
|    policy_gradient_loss         | -0.0209    |
|    std                          | 0.637      |
|    value_loss                   | 1.06       |
------------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.4        |
|    ep_rew_mean          | -53.3       |
| time/                   |             |
|    fps                  | 134         |
|    iterations           | 80          |
|    time_elapsed         | 3038        |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.021083001 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.78        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.301       |
|    n_updates            | 742         |
|    policy_gradient_loss | -0.0193     |
|    std                  | 0.635       |
|    value_loss           | 0.944       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.7        |
|    ep_rew_mean          | -20.3       |
| time/                   |             |
|    fps                  | 134         |
|    iterations           | 81          |
|    time_elapsed         | 3081        |
|    total_timesteps      | 414720      |
| train/                  |             |
|    approx_kl            | 0.018885499 |
|    clip_fraction        | 0.16        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.385       |
|    n_updates            | 752         |
|    policy_gradient_loss | -0.021      |
|    std                  | 0.635       |
|    value_loss           | 1.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.3        |
|    ep_rew_mean          | -67         |
| time/                   |             |
|    fps                  | 134         |
|    iterations           | 82          |
|    time_elapsed         | 3125        |
|    total_timesteps      | 419840      |
| train/                  |             |
|    approx_kl            | 0.020591889 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.809       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.337       |
|    n_updates            | 762         |
|    policy_gradient_loss | -0.0202     |
|    std                  | 0.631       |
|    value_loss           | 1.03        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.2        |
|    ep_rew_mean          | -22         |
| time/                   |             |
|    fps                  | 133         |
|    iterations           | 83          |
|    time_elapsed         | 3171        |
|    total_timesteps      | 424960      |
| train/                  |             |
|    approx_kl            | 0.017645478 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.415       |
|    n_updates            | 772         |
|    policy_gradient_loss | -0.0226     |
|    std                  | 0.627       |
|    value_loss           | 1.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.1        |
|    ep_rew_mean          | -47         |
| time/                   |             |
|    fps                  | 133         |
|    iterations           | 84          |
|    time_elapsed         | 3216        |
|    total_timesteps      | 430080      |
| train/                  |             |
|    approx_kl            | 0.017241549 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.276       |
|    n_updates            | 782         |
|    policy_gradient_loss | -0.0219     |
|    std                  | 0.623       |
|    value_loss           | 0.989       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.1        |
|    ep_rew_mean          | -39.4       |
| time/                   |             |
|    fps                  | 133         |
|    iterations           | 85          |
|    time_elapsed         | 3261        |
|    total_timesteps      | 435200      |
| train/                  |             |
|    approx_kl            | 0.022113148 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.89       |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.408       |
|    n_updates            | 792         |
|    policy_gradient_loss | -0.0183     |
|    std                  | 0.623       |
|    value_loss           | 1.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49          |
|    ep_rew_mean          | -13.8       |
| time/                   |             |
|    fps                  | 133         |
|    iterations           | 86          |
|    time_elapsed         | 3303        |
|    total_timesteps      | 440320      |
| train/                  |             |
|    approx_kl            | 0.023469696 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.89       |
|    explained_variance   | 0.758       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.306       |
|    n_updates            | 802         |
|    policy_gradient_loss | -0.0178     |
|    std                  | 0.621       |
|    value_loss           | 1.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47          |
|    ep_rew_mean          | -35.3       |
| time/                   |             |
|    fps                  | 133         |
|    iterations           | 87          |
|    time_elapsed         | 3344        |
|    total_timesteps      | 445440      |
| train/                  |             |
|    approx_kl            | 0.021219673 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.781       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.214       |
|    n_updates            | 812         |
|    policy_gradient_loss | -0.0206     |
|    std                  | 0.619       |
|    value_loss           | 0.731       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47          |
|    ep_rew_mean          | -39.8       |
| time/                   |             |
|    fps                  | 132         |
|    iterations           | 88          |
|    time_elapsed         | 3390        |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.025542349 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.87       |
|    explained_variance   | 0.751       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.347       |
|    n_updates            | 822         |
|    policy_gradient_loss | -0.022      |
|    std                  | 0.615       |
|    value_loss           | 1           |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.4        |
|    ep_rew_mean          | -63         |
| time/                   |             |
|    fps                  | 132         |
|    iterations           | 89          |
|    time_elapsed         | 3437        |
|    total_timesteps      | 455680      |
| train/                  |             |
|    approx_kl            | 0.022863906 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.86       |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.318       |
|    n_updates            | 832         |
|    policy_gradient_loss | -0.0209     |
|    std                  | 0.611       |
|    value_loss           | 0.861       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.1        |
|    ep_rew_mean          | -36.3       |
| time/                   |             |
|    fps                  | 132         |
|    iterations           | 90          |
|    time_elapsed         | 3486        |
|    total_timesteps      | 460800      |
| train/                  |             |
|    approx_kl            | 0.019466292 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.85       |
|    explained_variance   | 0.793       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.409       |
|    n_updates            | 842         |
|    policy_gradient_loss | -0.0198     |
|    std                  | 0.609       |
|    value_loss           | 1.23        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.7        |
|    ep_rew_mean          | -41.7       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 91          |
|    time_elapsed         | 3534        |
|    total_timesteps      | 465920      |
| train/                  |             |
|    approx_kl            | 0.023060175 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.806       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.228       |
|    n_updates            | 852         |
|    policy_gradient_loss | -0.0216     |
|    std                  | 0.604       |
|    value_loss           | 0.964       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.7        |
|    ep_rew_mean          | -19.7       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 92          |
|    time_elapsed         | 3578        |
|    total_timesteps      | 471040      |
| train/                  |             |
|    approx_kl            | 0.022078222 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.764       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.209       |
|    n_updates            | 862         |
|    policy_gradient_loss | -0.0201     |
|    std                  | 0.599       |
|    value_loss           | 1.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.1        |
|    ep_rew_mean          | -23.8       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 93          |
|    time_elapsed         | 3626        |
|    total_timesteps      | 476160      |
| train/                  |             |
|    approx_kl            | 0.025685135 |
|    clip_fraction        | 0.21        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.77        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.355       |
|    n_updates            | 872         |
|    policy_gradient_loss | -0.0204     |
|    std                  | 0.598       |
|    value_loss           | 0.884       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.7        |
|    ep_rew_mean          | -28.4       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 94          |
|    time_elapsed         | 3671        |
|    total_timesteps      | 481280      |
| train/                  |             |
|    approx_kl            | 0.028083313 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.772       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.145       |
|    n_updates            | 882         |
|    policy_gradient_loss | -0.0228     |
|    std                  | 0.591       |
|    value_loss           | 0.827       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.3        |
|    ep_rew_mean          | -31.9       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 95          |
|    time_elapsed         | 3719        |
|    total_timesteps      | 486400      |
| train/                  |             |
|    approx_kl            | 0.028789744 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.754       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.153       |
|    n_updates            | 892         |
|    policy_gradient_loss | -0.0206     |
|    std                  | 0.591       |
|    value_loss           | 0.847       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.8        |
|    ep_rew_mean          | -8.52       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 96          |
|    time_elapsed         | 3761        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.028467065 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.764       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.217       |
|    n_updates            | 902         |
|    policy_gradient_loss | -0.0218     |
|    std                  | 0.589       |
|    value_loss           | 0.859       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.5        |
|    ep_rew_mean          | -71.7       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 97          |
|    time_elapsed         | 3806        |
|    total_timesteps      | 496640      |
| train/                  |             |
|    approx_kl            | 0.027138636 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.77       |
|    explained_variance   | 0.805       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.202       |
|    n_updates            | 912         |
|    policy_gradient_loss | -0.022      |
|    std                  | 0.583       |
|    value_loss           | 0.634       |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.5       |
|    ep_rew_mean          | -33.1      |
| time/                   |            |
|    fps                  | 130        |
|    iterations           | 98         |
|    time_elapsed         | 3850       |
|    total_timesteps      | 501760     |
| train/                  |            |
|    approx_kl            | 0.05242972 |
|    clip_fraction        | 0.246      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.75      |
|    explained_variance   | 0.783      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.574      |
|    n_updates            | 919        |
|    policy_gradient_loss | -0.0132    |
|    std                  | 0.58       |
|    value_loss           | 1.29       |
----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.6        |
|    ep_rew_mean          | 14.1        |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 99          |
|    time_elapsed         | 3889        |
|    total_timesteps      | 506880      |
| train/                  |             |
|    approx_kl            | 0.034510247 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.75       |
|    explained_variance   | 0.832       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.216       |
|    n_updates            | 928         |
|    policy_gradient_loss | -0.0176     |
|    std                  | 0.579       |
|    value_loss           | 0.728       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.6        |
|    ep_rew_mean          | -14.9       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 100         |
|    time_elapsed         | 3935        |
|    total_timesteps      | 512000      |
| train/                  |             |
|    approx_kl            | 0.027448524 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.856       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.13        |
|    n_updates            | 938         |
|    policy_gradient_loss | -0.0234     |
|    std                  | 0.574       |
|    value_loss           | 0.413       |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.4        |
|    ep_rew_mean          | -12.5       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 101         |
|    time_elapsed         | 3979        |
|    total_timesteps      | 517120      |
| train/                  |             |
|    approx_kl            | 0.053130917 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.745       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.398       |
|    n_updates            | 945         |
|    policy_gradient_loss | -0.0143     |
|    std                  | 0.573       |
|    value_loss           | 0.989       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.2        |
|    ep_rew_mean          | 1.26        |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 102         |
|    time_elapsed         | 4020        |
|    total_timesteps      | 522240      |
| train/                  |             |
|    approx_kl            | 0.032254145 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.855       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.182       |
|    n_updates            | 949         |
|    policy_gradient_loss | -0.00689    |
|    std                  | 0.574       |
|    value_loss           | 0.627       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.8        |
|    ep_rew_mean          | 13.3        |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 103         |
|    time_elapsed         | 4063        |
|    total_timesteps      | 527360      |
| train/                  |             |
|    approx_kl            | 0.026192214 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.834       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.149       |
|    n_updates            | 959         |
|    policy_gradient_loss | -0.0243     |
|    std                  | 0.571       |
|    value_loss           | 0.6         |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.9        |
|    ep_rew_mean          | -7.37       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 104         |
|    time_elapsed         | 4103        |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.020028714 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.789       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.555       |
|    n_updates            | 960         |
|    policy_gradient_loss | 0.0116      |
|    std                  | 0.571       |
|    value_loss           | 0.96        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.4        |
|    ep_rew_mean          | -23.9       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 105         |
|    time_elapsed         | 4140        |
|    total_timesteps      | 537600      |
| train/                  |             |
|    approx_kl            | 0.043049295 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.866       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.474       |
|    n_updates            | 962         |
|    policy_gradient_loss | 0.00877     |
|    std                  | 0.571       |
|    value_loss           | 0.861       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.1       |
|    ep_rew_mean          | 6.84       |
| time/                   |            |
|    fps                  | 129        |
|    iterations           | 106        |
|    time_elapsed         | 4185       |
|    total_timesteps      | 542720     |
| train/                  |            |
|    approx_kl            | 0.04897217 |
|    clip_fraction        | 0.2        |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.72      |
|    explained_variance   | 0.81       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.45       |
|    n_updates            | 968        |
|    policy_gradient_loss | -0.0102    |
|    std                  | 0.571      |
|    value_loss           | 1.04       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.5        |
|    ep_rew_mean          | -16.3       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 107         |
|    time_elapsed         | 4223        |
|    total_timesteps      | 547840      |
| train/                  |             |
|    approx_kl            | 0.025466977 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.283       |
|    n_updates            | 971         |
|    policy_gradient_loss | -0.00338    |
|    std                  | 0.571       |
|    value_loss           | 0.783       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.3        |
|    ep_rew_mean          | -53.4       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 108         |
|    time_elapsed         | 4267        |
|    total_timesteps      | 552960      |
| train/                  |             |
|    approx_kl            | 0.052441753 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.86        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.241       |
|    n_updates            | 974         |
|    policy_gradient_loss | 0.000547    |
|    std                  | 0.571       |
|    value_loss           | 0.903       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.3        |
|    ep_rew_mean          | -48.5       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 109         |
|    time_elapsed         | 4311        |
|    total_timesteps      | 558080      |
| train/                  |             |
|    approx_kl            | 0.039002832 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.842       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.271       |
|    n_updates            | 980         |
|    policy_gradient_loss | -0.0124     |
|    std                  | 0.571       |
|    value_loss           | 0.752       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.4        |
|    ep_rew_mean          | 2.72        |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 110         |
|    time_elapsed         | 4353        |
|    total_timesteps      | 563200      |
| train/                  |             |
|    approx_kl            | 0.026158273 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.71       |
|    explained_variance   | 0.844       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.257       |
|    n_updates            | 990         |
|    policy_gradient_loss | -0.0223     |
|    std                  | 0.567       |
|    value_loss           | 0.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.3        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 111         |
|    time_elapsed         | 4395        |
|    total_timesteps      | 568320      |
| train/                  |             |
|    approx_kl            | 0.028502444 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.69       |
|    explained_variance   | 0.846       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.07        |
|    n_updates            | 1000        |
|    policy_gradient_loss | -0.0219     |
|    std                  | 0.559       |
|    value_loss           | 0.391       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.9        |
|    ep_rew_mean          | -37.8       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 112         |
|    time_elapsed         | 4438        |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.025215209 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.67       |
|    explained_variance   | 0.83        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.313       |
|    n_updates            | 1004        |
|    policy_gradient_loss | -0.00863    |
|    std                  | 0.558       |
|    value_loss           | 0.867       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.7        |
|    ep_rew_mean          | -3.92       |
| time/                   |             |
|    fps                  | 129         |
|    iterations           | 113         |
|    time_elapsed         | 4476        |
|    total_timesteps      | 578560      |
| train/                  |             |
|    approx_kl            | 0.045903374 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.67       |
|    explained_variance   | 0.838       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.724       |
|    n_updates            | 1006        |
|    policy_gradient_loss | 0.00744     |
|    std                  | 0.557       |
|    value_loss           | 1.26        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.9       |
|    ep_rew_mean          | -37.1      |
| time/                   |            |
|    fps                  | 129        |
|    iterations           | 114        |
|    time_elapsed         | 4517       |
