Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v7_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.862       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0307      |
|    n_updates            | 496         |
|    policy_gradient_loss | -0.0168     |
|    std                  | 0.689       |
|    value_loss           | 0.205       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.3        |
|    ep_rew_mean          | 70.2        |
| time/                   |             |
|    fps                  | 115         |
|    iterations           | 53          |
|    time_elapsed         | 2357        |
|    total_timesteps      | 271360      |
| train/                  |             |
|    approx_kl            | 0.014795598 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.09       |
|    explained_variance   | 0.904       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0661      |
|    n_updates            | 497         |
|    policy_gradient_loss | 0.00625     |
|    std                  | 0.688       |
|    value_loss           | 0.191       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 60.5       |
|    ep_rew_mean          | 67.9       |
| time/                   |            |
|    fps                  | 115        |
|    iterations           | 54         |
|    time_elapsed         | 2386       |
|    total_timesteps      | 276480     |
| train/                  |            |
|    approx_kl            | 0.02356169 |
|    clip_fraction        | 0.222      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.09      |
|    explained_variance   | 0.824      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0515     |
|    n_updates            | 507        |
|    policy_gradient_loss | -0.0111    |
|    std                  | 0.691      |
|    value_loss           | 0.341      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 60.3       |
|    ep_rew_mean          | 74.9       |
| time/                   |            |
|    fps                  | 116        |
|    iterations           | 55         |
|    time_elapsed         | 2415       |
|    total_timesteps      | 281600     |
| train/                  |            |
|    approx_kl            | 0.01739075 |
|    clip_fraction        | 0.186      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.09      |
|    explained_variance   | 0.834      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0323     |
|    n_updates            | 517        |
|    policy_gradient_loss | -0.0156    |
|    std                  | 0.687      |
|    value_loss           | 0.194      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.2        |
|    ep_rew_mean          | 74.2        |
| time/                   |             |
|    fps                  | 117         |
|    iterations           | 56          |
|    time_elapsed         | 2444        |
|    total_timesteps      | 286720      |
| train/                  |             |
|    approx_kl            | 0.018871425 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.905       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.000718    |
|    n_updates            | 527         |
|    policy_gradient_loss | -0.015      |
|    std                  | 0.685       |
|    value_loss           | 0.124       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.2        |
|    ep_rew_mean          | 66.2        |
| time/                   |             |
|    fps                  | 117         |
|    iterations           | 57          |
|    time_elapsed         | 2474        |
|    total_timesteps      | 291840      |
| train/                  |             |
|    approx_kl            | 0.020108705 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00862    |
|    n_updates            | 537         |
|    policy_gradient_loss | -0.0195     |
|    std                  | 0.677       |
|    value_loss           | 0.0949      |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 59.9       |
|    ep_rew_mean          | 69.5       |
| time/                   |            |
|    fps                  | 118        |
|    iterations           | 58         |
|    time_elapsed         | 2502       |
|    total_timesteps      | 296960     |
| train/                  |            |
|    approx_kl            | 0.04059459 |
|    clip_fraction        | 0.25       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.06      |
|    explained_variance   | 0.861      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.223      |
|    n_updates            | 539        |
|    policy_gradient_loss | 0.00298    |
|    std                  | 0.676      |
|    value_loss           | 0.41       |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60          |
|    ep_rew_mean          | 79.4        |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 59          |
|    time_elapsed         | 2530        |
|    total_timesteps      | 302080      |
| train/                  |             |
|    approx_kl            | 0.044372432 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.05       |
|    explained_variance   | 0.893       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0997      |
|    n_updates            | 547         |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.674       |
|    value_loss           | 0.223       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 56.9       |
|    ep_rew_mean          | 26         |
| time/                   |            |
|    fps                  | 120        |
|    iterations           | 60         |
|    time_elapsed         | 2559       |
|    total_timesteps      | 307200     |
| train/                  |            |
|    approx_kl            | 0.06248361 |
|    clip_fraction        | 0.241      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.05      |
|    explained_variance   | 0.878      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0905     |
|    n_updates            | 549        |
|    policy_gradient_loss | 0.00847    |
|    std                  | 0.673      |
|    value_loss           | 0.314      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60          |
|    ep_rew_mean          | 66.1        |
| time/                   |             |
|    fps                  | 120         |
|    iterations           | 61          |
|    time_elapsed         | 2589        |
|    total_timesteps      | 312320      |
| train/                  |             |
|    approx_kl            | 0.015603201 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.856       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0456      |
|    n_updates            | 559         |
|    policy_gradient_loss | -0.0121     |
|    std                  | 0.671       |
|    value_loss           | 0.414       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.6        |
|    ep_rew_mean          | 57.8        |
| time/                   |             |
|    fps                  | 121         |
|    iterations           | 62          |
|    time_elapsed         | 2619        |
|    total_timesteps      | 317440      |
| train/                  |             |
|    approx_kl            | 0.021615524 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.861       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0209      |
|    n_updates            | 569         |
|    policy_gradient_loss | -0.0131     |
|    std                  | 0.671       |
|    value_loss           | 0.224       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.9        |
|    ep_rew_mean          | 43.3        |
| time/                   |             |
|    fps                  | 121         |
|    iterations           | 63          |
|    time_elapsed         | 2646        |
|    total_timesteps      | 322560      |
| train/                  |             |
|    approx_kl            | 0.043495793 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.835       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.241       |
|    n_updates            | 575         |
|    policy_gradient_loss | -0.00618    |
|    std                  | 0.67        |
|    value_loss           | 0.471       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.8        |
|    ep_rew_mean          | 39.9        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 64          |
|    time_elapsed         | 2677        |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.021617396 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.03       |
|    explained_variance   | 0.868       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.062       |
|    n_updates            | 585         |
|    policy_gradient_loss | -0.013      |
|    std                  | 0.666       |
|    value_loss           | 0.324       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.5        |
|    ep_rew_mean          | 33          |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 65          |
|    time_elapsed         | 2708        |
|    total_timesteps      | 332800      |
| train/                  |             |
|    approx_kl            | 0.024515817 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.878       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.094       |
|    n_updates            | 595         |
|    policy_gradient_loss | -0.0171     |
|    std                  | 0.661       |
|    value_loss           | 0.378       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.5        |
|    ep_rew_mean          | 54.2        |
| time/                   |             |
|    fps                  | 123         |
|    iterations           | 66          |
|    time_elapsed         | 2738        |
|    total_timesteps      | 337920      |
| train/                  |             |
|    approx_kl            | 0.017448958 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.183       |
|    n_updates            | 605         |
|    policy_gradient_loss | -0.0201     |
|    std                  | 0.659       |
|    value_loss           | 0.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.8        |
|    ep_rew_mean          | 57.6        |
| time/                   |             |
|    fps                  | 123         |
|    iterations           | 67          |
|    time_elapsed         | 2767        |
|    total_timesteps      | 343040      |
| train/                  |             |
|    approx_kl            | 0.019668775 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0526      |
|    n_updates            | 615         |
|    policy_gradient_loss | -0.0168     |
|    std                  | 0.656       |
|    value_loss           | 0.314       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.2        |
|    ep_rew_mean          | 61.9        |
| time/                   |             |
|    fps                  | 124         |
|    iterations           | 68          |
|    time_elapsed         | 2802        |
|    total_timesteps      | 348160      |
| train/                  |             |
|    approx_kl            | 0.021191169 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.882       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0158      |
|    n_updates            | 625         |
|    policy_gradient_loss | -0.0182     |
|    std                  | 0.653       |
|    value_loss           | 0.184       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 59.1       |
|    ep_rew_mean          | 49.8       |
| time/                   |            |
|    fps                  | 124        |
|    iterations           | 69         |
|    time_elapsed         | 2837       |
|    total_timesteps      | 353280     |
| train/                  |            |
|    approx_kl            | 0.01677383 |
|    clip_fraction        | 0.178      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.98      |
|    explained_variance   | 0.828      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.197      |
|    n_updates            | 635        |
|    policy_gradient_loss | -0.015     |
|    std                  | 0.652      |
|    value_loss           | 0.45       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58          |
|    ep_rew_mean          | 32.8        |
| time/                   |             |
|    fps                  | 124         |
|    iterations           | 70          |
|    time_elapsed         | 2868        |
|    total_timesteps      | 358400      |
| train/                  |             |
|    approx_kl            | 0.017715907 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.887       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0622      |
|    n_updates            | 645         |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.65        |
|    value_loss           | 0.313       |
-----------------------------------------
[CURRICULUM] t=360,000 -> scenario stage 3
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.5        |
|    ep_rew_mean          | 27.8        |
| time/                   |             |
|    fps                  | 123         |
|    iterations           | 71          |
|    time_elapsed         | 2941        |
|    total_timesteps      | 363520      |
| train/                  |             |
|    approx_kl            | 0.020510564 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.896       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0455      |
|    n_updates            | 655         |
|    policy_gradient_loss | -0.0192     |
|    std                  | 0.646       |
|    value_loss           | 0.299       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 64.8        |
|    ep_rew_mean          | 13          |
| time/                   |             |
|    fps                  | 123         |
|    iterations           | 72          |
|    time_elapsed         | 2986        |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.025938055 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.688       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.524       |
|    n_updates            | 656         |
|    policy_gradient_loss | 0.00742     |
|    std                  | 0.646       |
|    value_loss           | 1.41        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.09
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 61.5        |
|    ep_rew_mean          | 41.6        |
| time/                   |             |
|    fps                  | 123         |
|    iterations           | 73          |
|    time_elapsed         | 3027        |
|    total_timesteps      | 373760      |
| train/                  |             |
|    approx_kl            | 0.041465346 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.663       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.957       |
|    n_updates            | 657         |
|    policy_gradient_loss | 0.0173      |
|    std                  | 0.646       |
|    value_loss           | 1.65        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.9        |
|    ep_rew_mean          | 25.6        |
| time/                   |             |
|    fps                  | 123         |
|    iterations           | 74          |
|    time_elapsed         | 3077        |
|    total_timesteps      | 378880      |
| train/                  |             |
|    approx_kl            | 0.029966293 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.733       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.278       |
|    n_updates            | 659         |
|    policy_gradient_loss | 0.00985     |
|    std                  | 0.646       |
|    value_loss           | 0.713       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.4        |
|    ep_rew_mean          | 33.1        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 75          |
|    time_elapsed         | 3128        |
|    total_timesteps      | 384000      |
| train/                  |             |
|    approx_kl            | 0.033945672 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.737       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.231       |
|    n_updates            | 662         |
|    policy_gradient_loss | 0.00291     |
|    std                  | 0.646       |
|    value_loss           | 1           |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.8        |
|    ep_rew_mean          | 29.1        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 76          |
|    time_elapsed         | 3173        |
|    total_timesteps      | 389120      |
| train/                  |             |
|    approx_kl            | 0.028726244 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.764       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.411       |
|    n_updates            | 665         |
|    policy_gradient_loss | 0.000377    |
|    std                  | 0.646       |
|    value_loss           | 0.941       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.8        |
|    ep_rew_mean          | 44.2        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 77          |
|    time_elapsed         | 3215        |
|    total_timesteps      | 394240      |
| train/                  |             |
|    approx_kl            | 0.021170119 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.698       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.323       |
|    n_updates            | 675         |
|    policy_gradient_loss | -0.0121     |
|    std                  | 0.644       |
|    value_loss           | 0.82        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.8        |
|    ep_rew_mean          | 43.9        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 78          |
|    time_elapsed         | 3257        |
|    total_timesteps      | 399360      |
| train/                  |             |
|    approx_kl            | 0.045962457 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.84        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.257       |
|    n_updates            | 678         |
|    policy_gradient_loss | 0.000584    |
|    std                  | 0.644       |
|    value_loss           | 0.706       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
[EVAL] t=400,000 supervisor off goal 0.73 collision 0.27 timeout 0.00 return -33.6 colregs -22.8 intervention 0.00 (190.4 s)
[EVAL] t=400,000 supervisor on goal 0.74 collision 0.26 timeout 0.00 return -30.9 colregs -22.6 intervention 0.02 (153.4 s)
-------------------------------------------------
| eval_supervisor_off/            |             |
|    being_overtaken/collision    | 0.3         |
|    being_overtaken/colregs      | -25         |
|    being_overtaken/goal         | 0.7         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.025       |
|    collision_obstacle           | 0.0167      |
|    collision_rate               | 0.267       |
|    collision_target             | 0.225       |
|    crossing/collision           | 0.8         |
|    crossing/colregs             | -35.2       |
|    crossing/goal                | 0.2         |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 190         |
|    goal_rate                    | 0.733       |
|    head_on/collision            | 0.25        |
|    head_on/colregs              | -20.1       |
|    head_on/goal                 | 0.75        |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -22.8       |
|    mean_return                  | -33.6       |
|    no_target/collision          | 0           |
|    no_target/colregs            | 0           |
|    no_target/goal               | 1           |
|    no_target/intervention       | 0           |
|    null/collision               | 0.05        |
|    null/colregs                 | -2.43e-05   |
|    null/goal                    | 0.95        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.2         |
|    overtaking/colregs           | -56.7       |
|    overtaking/goal              | 0.8         |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 400000      |
| eval_supervisor_on/             |             |
|    being_overtaken/collision    | 0.3         |
|    being_overtaken/colregs      | -25         |
|    being_overtaken/goal         | 0.7         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.025       |
|    collision_obstacle           | 0.0167      |
|    collision_rate               | 0.258       |
|    collision_target             | 0.217       |
|    crossing/collision           | 0.75        |
|    crossing/colregs             | -34.4       |
|    crossing/goal                | 0.25        |
|    crossing/intervention        | 0.05        |
|    episodes                     | 120         |
|    estops_per_episode           | 0.0167      |
|    eval_wall_s                  | 153         |
|    goal_rate                    | 0.742       |
|    head_on/collision            | 0.25        |
|    head_on/colregs              | -20.1       |
|    head_on/goal                 | 0.75        |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0.0167      |
|    mean_colregs_integral        | -22.6       |
|    mean_return                  | -30.9       |
|    no_target/collision          | 0           |
|    no_target/colregs            | 0           |
|    no_target/goal               | 1           |
|    no_target/intervention       | 0           |
|    null/collision               | 0.05        |
|    null/colregs                 | -2.43e-05   |
|    null/goal                    | 0.95        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.2         |
|    overtaking/colregs           | -56.3       |
|    overtaking/goal              | 0.8         |
|    overtaking/intervention      | 0.05        |
|    timeout_rate                 | 0           |
|    timesteps                    | 400000      |
| rollout/                        |             |
|    ep_len_mean                  | 59.7        |
|    ep_rew_mean                  | 53.6        |
| time/                           |             |
|    fps                          | 111         |
|    iterations                   | 79          |
|    time_elapsed                 | 3639        |
|    total_timesteps              | 404480      |
| train/                          |             |
|    approx_kl                    | 0.022819247 |
|    clip_fraction                | 0.253       |
|    clip_range                   | 0.2         |
|    entropy_loss                 | -1.96       |
|    explained_variance           | 0.773       |
|    learning_rate                | 0.0003      |
|    loss                         | 0.661       |
|    n_updates                    | 679         |
|    policy_gradient_loss         | 0.0139      |
|    std                          | 0.644       |
|    value_loss                   | 1.09        |
-------------------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 59.6       |
|    ep_rew_mean          | 65.5       |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 80         |
|    time_elapsed         | 3689       |
|    total_timesteps      | 409600     |
| train/                  |            |
|    approx_kl            | 0.01954032 |
|    clip_fraction        | 0.229      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.96      |
|    explained_variance   | 0.834      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.421      |
|    n_updates            | 680        |
|    policy_gradient_loss | 0.0104     |
|    std                  | 0.644      |
|    value_loss           | 0.798      |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.6        |
|    ep_rew_mean          | 47.7        |
| time/                   |             |
|    fps                  | 110         |
|    iterations           | 81          |
|    time_elapsed         | 3737        |
|    total_timesteps      | 414720      |
| train/                  |             |
|    approx_kl            | 0.041604616 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.838       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.153       |
|    n_updates            | 685         |
|    policy_gradient_loss | -0.00166    |
|    std                  | 0.641       |
|    value_loss           | 0.493       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.4        |
|    ep_rew_mean          | 21.9        |
| time/                   |             |
|    fps                  | 110         |
|    iterations           | 82          |
|    time_elapsed         | 3789        |
|    total_timesteps      | 419840      |
| train/                  |             |
|    approx_kl            | 0.028381506 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.769       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.126       |
|    n_updates            | 695         |
|    policy_gradient_loss | -0.0136     |
|    std                  | 0.642       |
|    value_loss           | 0.518       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.6        |
|    ep_rew_mean          | 10.8        |
| time/                   |             |
|    fps                  | 110         |
|    iterations           | 83          |
|    time_elapsed         | 3836        |
|    total_timesteps      | 424960      |
| train/                  |             |
|    approx_kl            | 0.016659144 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.865       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.203       |
|    n_updates            | 705         |
|    policy_gradient_loss | -0.0142     |
|    std                  | 0.641       |
|    value_loss           | 0.595       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.7        |
|    ep_rew_mean          | 48.2        |
| time/                   |             |
|    fps                  | 110         |
|    iterations           | 84          |
|    time_elapsed         | 3883        |
|    total_timesteps      | 430080      |
| train/                  |             |
|    approx_kl            | 0.017448718 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.863       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.177       |
|    n_updates            | 715         |
|    policy_gradient_loss | -0.0203     |
|    std                  | 0.634       |
|    value_loss           | 0.55        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.6        |
|    ep_rew_mean          | 51.4        |
| time/                   |             |
|    fps                  | 110         |
|    iterations           | 85          |
|    time_elapsed         | 3923        |
|    total_timesteps      | 435200      |
| train/                  |             |
|    approx_kl            | 0.041042563 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.702       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.224       |
|    n_updates            | 721         |
|    policy_gradient_loss | -0.00581    |
|    std                  | 0.634       |
|    value_loss           | 0.898       |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 58.8       |
|    ep_rew_mean          | 53.4       |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 86         |
|    time_elapsed         | 3962       |
|    total_timesteps      | 440320     |
| train/                  |            |
|    approx_kl            | 0.02882018 |
|    clip_fraction        | 0.241      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.92      |
|    explained_variance   | 0.777      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.173      |
|    n_updates            | 731        |
|    policy_gradient_loss | -0.0153    |
|    std                  | 0.631      |
|    value_loss           | 0.491      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.3        |
|    ep_rew_mean          | 46.1        |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 87          |
|    time_elapsed         | 4001        |
|    total_timesteps      | 445440      |
| train/                  |             |
|    approx_kl            | 0.015873991 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.849       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.203       |
|    n_updates            | 741         |
|    policy_gradient_loss | -0.0157     |
|    std                  | 0.623       |
|    value_loss           | 0.49        |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 56.9       |
|    ep_rew_mean          | 46.6       |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 88         |
|    time_elapsed         | 4033       |
|    total_timesteps      | 450560     |
| train/                  |            |
|    approx_kl            | 0.02761282 |
|    clip_fraction        | 0.18       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.88      |
|    explained_variance   | 0.836      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.259      |
|    n_updates            | 750        |
|    policy_gradient_loss | -0.019     |
|    std                  | 0.617      |
|    value_loss           | 0.536      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 57.4       |
|    ep_rew_mean          | 56         |
| time/                   |            |
|    fps                  | 111        |
|    iterations           | 89         |
|    time_elapsed         | 4069       |
|    total_timesteps      | 455680     |
| train/                  |            |
|    approx_kl            | 0.02685679 |
|    clip_fraction        | 0.218      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.86      |
|    explained_variance   | 0.844      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.268      |
|    n_updates            | 760        |
|    policy_gradient_loss | -0.0163    |
|    std                  | 0.612      |
|    value_loss           | 0.42       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.5        |
|    ep_rew_mean          | 22.2        |
| time/                   |             |
|    fps                  | 112         |
|    iterations           | 90          |
|    time_elapsed         | 4104        |
|    total_timesteps      | 460800      |
| train/                  |             |
|    approx_kl            | 0.025461271 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.85       |
|    explained_variance   | 0.826       |
