Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v5_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.031501286 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.133       |
|    n_updates            | 938         |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.66        |
|    value_loss           | 0.259       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 62          |
|    ep_rew_mean          | 92.7        |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 100         |
|    time_elapsed         | 8317        |
|    total_timesteps      | 512000      |
| train/                  |             |
|    approx_kl            | 0.023395112 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0641      |
|    n_updates            | 944         |
|    policy_gradient_loss | -0.0078     |
|    std                  | 0.659       |
|    value_loss           | 0.182       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 61.8        |
|    ep_rew_mean          | 92          |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 101         |
|    time_elapsed         | 8370        |
|    total_timesteps      | 517120      |
| train/                  |             |
|    approx_kl            | 0.024746168 |
|    clip_fraction        | 0.188       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.808       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.129       |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.653       |
|    value_loss           | 0.205       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60          |
|    ep_rew_mean          | 76.3        |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 102         |
|    time_elapsed         | 8424        |
|    total_timesteps      | 522240      |
| train/                  |             |
|    approx_kl            | 0.024397878 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.012       |
|    n_updates            | 960         |
|    policy_gradient_loss | -0.0136     |
|    std                  | 0.642       |
|    value_loss           | 0.201       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.2        |
|    ep_rew_mean          | 61.3        |
| time/                   |             |
|    fps                  | 62          |
|    iterations           | 103         |
|    time_elapsed         | 8480        |
|    total_timesteps      | 527360      |
| train/                  |             |
|    approx_kl            | 0.018454246 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.782       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0254      |
|    n_updates            | 970         |
|    policy_gradient_loss | -0.0116     |
|    std                  | 0.64        |
|    value_loss           | 0.201       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.8        |
|    ep_rew_mean          | 67.6        |
| time/                   |             |
|    fps                  | 62          |
|    iterations           | 104         |
|    time_elapsed         | 8536        |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.019222114 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.769       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0559      |
|    n_updates            | 980         |
|    policy_gradient_loss | -0.0149     |
|    std                  | 0.639       |
|    value_loss           | 0.28        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 59.1       |
|    ep_rew_mean          | 67.1       |
| time/                   |            |
|    fps                  | 62         |
|    iterations           | 105        |
|    time_elapsed         | 8590       |
|    total_timesteps      | 537600     |
| train/                  |            |
|    approx_kl            | 0.02265446 |
|    clip_fraction        | 0.23       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.95      |
|    explained_variance   | 0.718      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0386     |
|    n_updates            | 990        |
|    policy_gradient_loss | -0.0149    |
|    std                  | 0.641      |
|    value_loss           | 0.27       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.5        |
|    ep_rew_mean          | 79          |
| time/                   |             |
|    fps                  | 62          |
|    iterations           | 106         |
|    time_elapsed         | 8640        |
|    total_timesteps      | 542720      |
| train/                  |             |
|    approx_kl            | 0.019534493 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.821       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0293      |
|    n_updates            | 1000        |
|    policy_gradient_loss | -0.0165     |
|    std                  | 0.637       |
|    value_loss           | 0.271       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 57.9       |
|    ep_rew_mean          | 66.6       |
| time/                   |            |
|    fps                  | 63         |
|    iterations           | 107        |
|    time_elapsed         | 8690       |
|    total_timesteps      | 547840     |
| train/                  |            |
|    approx_kl            | 0.02904953 |
|    clip_fraction        | 0.255      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.93      |
|    explained_variance   | 0.878      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.166      |
|    n_updates            | 1002       |
|    policy_gradient_loss | 0.00738    |
|    std                  | 0.636      |
|    value_loss           | 0.215      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 56.7       |
|    ep_rew_mean          | 73.8       |
| time/                   |            |
|    fps                  | 63         |
|    iterations           | 108        |
|    time_elapsed         | 8741       |
|    total_timesteps      | 552960     |
| train/                  |            |
|    approx_kl            | 0.01806432 |
|    clip_fraction        | 0.182      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.93      |
|    explained_variance   | 0.826      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0457     |
|    n_updates            | 1012       |
|    policy_gradient_loss | -0.0146    |
|    std                  | 0.637      |
|    value_loss           | 0.264      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.7        |
|    ep_rew_mean          | 55.8        |
| time/                   |             |
|    fps                  | 63          |
|    iterations           | 109         |
|    time_elapsed         | 8795        |
|    total_timesteps      | 558080      |
| train/                  |             |
|    approx_kl            | 0.018473633 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0209      |
|    n_updates            | 1022        |
|    policy_gradient_loss | -0.0174     |
|    std                  | 0.634       |
|    value_loss           | 0.194       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58          |
|    ep_rew_mean          | 67          |
| time/                   |             |
|    fps                  | 63          |
|    iterations           | 110         |
|    time_elapsed         | 8848        |
|    total_timesteps      | 563200      |
| train/                  |             |
|    approx_kl            | 0.019021025 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.785       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.212       |
|    n_updates            | 1032        |
|    policy_gradient_loss | -0.0153     |
|    std                  | 0.629       |
|    value_loss           | 0.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.6        |
|    ep_rew_mean          | 74.5        |
| time/                   |             |
|    fps                  | 63          |
|    iterations           | 111         |
|    time_elapsed         | 8899        |
|    total_timesteps      | 568320      |
| train/                  |             |
|    approx_kl            | 0.017956484 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.8         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0466      |
|    n_updates            | 1042        |
|    policy_gradient_loss | -0.0114     |
|    std                  | 0.625       |
|    value_loss           | 0.225       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.5        |
|    ep_rew_mean          | 76          |
| time/                   |             |
|    fps                  | 64          |
|    iterations           | 112         |
|    time_elapsed         | 8947        |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.027334541 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.89       |
|    explained_variance   | 0.846       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.137       |
|    n_updates            | 1045        |
|    policy_gradient_loss | 1.47e-05    |
|    std                  | 0.623       |
|    value_loss           | 0.291       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.7        |
|    ep_rew_mean          | 56.1        |
| time/                   |             |
|    fps                  | 64          |
|    iterations           | 113         |
|    time_elapsed         | 8998        |
|    total_timesteps      | 578560      |
| train/                  |             |
|    approx_kl            | 0.023038777 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.829       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0187      |
|    n_updates            | 1055        |
|    policy_gradient_loss | -0.0167     |
|    std                  | 0.618       |
|    value_loss           | 0.172       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.9        |
|    ep_rew_mean          | 66.3        |
| time/                   |             |
|    fps                  | 64          |
|    iterations           | 114         |
|    time_elapsed         | 9053        |
|    total_timesteps      | 583680      |
| train/                  |             |
|    approx_kl            | 0.020436788 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.87       |
|    explained_variance   | 0.847       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0565      |
|    n_updates            | 1065        |
|    policy_gradient_loss | -0.0183     |
|    std                  | 0.615       |
|    value_loss           | 0.275       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.9        |
|    ep_rew_mean          | 66.4        |
| time/                   |             |
|    fps                  | 64          |
|    iterations           | 115         |
|    time_elapsed         | 9105        |
|    total_timesteps      | 588800      |
| train/                  |             |
|    approx_kl            | 0.021465862 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.86       |
|    explained_variance   | 0.846       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0552      |
|    n_updates            | 1075        |
|    policy_gradient_loss | -0.0164     |
|    std                  | 0.612       |
|    value_loss           | 0.247       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 62.2       |
|    ep_rew_mean          | 81         |
| time/                   |            |
|    fps                  | 64         |
|    iterations           | 116        |
|    time_elapsed         | 9161       |
|    total_timesteps      | 593920     |
| train/                  |            |
|    approx_kl            | 0.03585854 |
|    clip_fraction        | 0.203      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.85      |
|    explained_variance   | 0.799      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.161      |
|    n_updates            | 1078       |
|    policy_gradient_loss | 0.0068     |
|    std                  | 0.611      |
|    value_loss           | 0.357      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 60.6       |
|    ep_rew_mean          | 61.6       |
| time/                   |            |
|    fps                  | 65         |
|    iterations           | 117        |
|    time_elapsed         | 9210       |
|    total_timesteps      | 599040     |
| train/                  |            |
|    approx_kl            | 0.01854218 |
|    clip_fraction        | 0.208      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.85      |
|    explained_variance   | 0.793      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00244   |
|    n_updates            | 1088       |
|    policy_gradient_loss | -0.0152    |
|    std                  | 0.605      |
|    value_loss           | 0.192      |
----------------------------------------
[EVAL] t=600,000 supervisor off goal 0.66 collision 0.34 timeout 0.00 return -82.5 colregs -24.7 intervention 0.00 (329.4 s)
[EVAL] t=600,000 supervisor on goal 0.67 collision 0.33 timeout 0.00 return -82.1 colregs -24.1 intervention 0.07 (344.6 s)
-------------------------------------------------
| eval_supervisor_off/            |             |
|    being_overtaken/collision    | 0.8         |
|    being_overtaken/colregs      | -35.5       |
|    being_overtaken/goal         | 0.2         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.0833      |
|    collision_obstacle           | 0.00833     |
|    collision_rate               | 0.342       |
|    collision_target             | 0.25        |
|    crossing/collision           | 1           |
|    crossing/colregs             | -47         |
|    crossing/goal                | 0           |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 329         |
|    goal_rate                    | 0.658       |
|    head_on/collision            | 0.05        |
|    head_on/colregs              | -19.5       |
|    head_on/goal                 | 0.95        |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -24.7       |
|    mean_return                  | -82.5       |
|    no_target/collision          | 0.05        |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.95        |
|    no_target/intervention       | 0           |
|    null/collision               | 0.1         |
|    null/colregs                 | -3.04       |
|    null/goal                    | 0.9         |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.05        |
|    overtaking/colregs           | -43.1       |
|    overtaking/goal              | 0.95        |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 600000      |
| eval_supervisor_on/             |             |
|    being_overtaken/collision    | 0.8         |
|    being_overtaken/colregs      | -35.5       |
|    being_overtaken/goal         | 0.2         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.108       |
|    collision_obstacle           | 0.00833     |
|    collision_rate               | 0.333       |
|    collision_target             | 0.217       |
|    crossing/collision           | 0.95        |
|    crossing/colregs             | -43.5       |
|    crossing/goal                | 0.05        |
|    crossing/intervention        | 0.25        |
|    episodes                     | 120         |
|    estops_per_episode           | 0.0833      |
|    eval_wall_s                  | 345         |
|    goal_rate                    | 0.667       |
|    head_on/collision            | 0.05        |
|    head_on/colregs              | -19.4       |
|    head_on/goal                 | 0.95        |
|    head_on/intervention         | 0.1         |
|    intervention_rate            | 0.075       |
|    mean_colregs_integral        | -24.1       |
|    mean_return                  | -82.1       |
|    no_target/collision          | 0.05        |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.95        |
|    no_target/intervention       | 0           |
|    null/collision               | 0.1         |
|    null/colregs                 | -3.04       |
|    null/goal                    | 0.9         |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.05        |
|    overtaking/colregs           | -42.9       |
|    overtaking/goal              | 0.95        |
|    overtaking/intervention      | 0.1         |
|    timeout_rate                 | 0           |
|    timesteps                    | 600000      |
| rollout/                        |             |
|    ep_len_mean                  | 62.5        |
|    ep_rew_mean                  | 87          |
| time/                           |             |
|    fps                          | 60          |
|    iterations                   | 118         |
|    time_elapsed                 | 9938        |
|    total_timesteps              | 604160      |
| train/                          |             |
|    approx_kl                    | 0.018386168 |
|    clip_fraction                | 0.21        |
|    clip_range                   | 0.2         |
|    entropy_loss                 | -1.83       |
|    explained_variance           | 0.749       |
|    learning_rate                | 0.0003      |
|    loss                         | 0.077       |
|    n_updates                    | 1098        |
|    policy_gradient_loss         | -0.014      |
|    std                          | 0.603       |
|    value_loss                   | 0.311       |
-------------------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 61.4        |
|    ep_rew_mean          | 93.9        |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 119         |
|    time_elapsed         | 9984        |
|    total_timesteps      | 609280      |
| train/                  |             |
|    approx_kl            | 0.030701706 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.79        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0281      |
|    n_updates            | 1105        |
|    policy_gradient_loss | -0.0132     |
|    std                  | 0.599       |
|    value_loss           | 0.163       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 62.1        |
|    ep_rew_mean          | 97.1        |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 120         |
|    time_elapsed         | 10036       |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.015963338 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.158       |
|    n_updates            | 1106        |
|    policy_gradient_loss | 0.0174      |
|    std                  | 0.598       |
|    value_loss           | 0.198       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 61.3        |
|    ep_rew_mean          | 88.4        |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 121         |
|    time_elapsed         | 10100       |
|    total_timesteps      | 619520      |
| train/                  |             |
|    approx_kl            | 0.019187843 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.828       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00449     |
|    n_updates            | 1116        |
|    policy_gradient_loss | -0.0145     |
|    std                  | 0.598       |
|    value_loss           | 0.105       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 61.4        |
|    ep_rew_mean          | 85.9        |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 122         |
|    time_elapsed         | 10209       |
|    total_timesteps      | 624640      |
| train/                  |             |
|    approx_kl            | 0.026198968 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.802       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0178      |
|    n_updates            | 1126        |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.597       |
|    value_loss           | 0.233       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 60.3       |
|    ep_rew_mean          | 67.3       |
| time/                   |            |
|    fps                  | 61         |
|    iterations           | 123        |
|    time_elapsed         | 10280      |
|    total_timesteps      | 629760     |
| train/                  |            |
|    approx_kl            | 0.04150438 |
|    clip_fraction        | 0.153      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.81      |
|    explained_variance   | 0.836      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0888     |
|    n_updates            | 1128       |
|    policy_gradient_loss | 0.00179    |
|    std                  | 0.597      |
|    value_loss           | 0.25       |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 61.9        |
|    ep_rew_mean          | 89.2        |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 124         |
|    time_elapsed         | 10349       |
|    total_timesteps      | 634880      |
| train/                  |             |
|    approx_kl            | 0.045741163 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.749       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.134       |
|    n_updates            | 1136        |
|    policy_gradient_loss | -0.00867    |
|    std                  | 0.599       |
|    value_loss           | 0.305       |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.06
[CURRICULUM] t=640,000 -> scenario stage 4
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 62.1        |
|    ep_rew_mean          | 68.3        |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 125         |
|    time_elapsed         | 10421       |
|    total_timesteps      | 640000      |
| train/                  |             |
|    approx_kl            | 0.032992087 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.823       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0363      |
|    n_updates            | 1143        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.598       |
|    value_loss           | 0.172       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.2        |
|    ep_rew_mean          | -101        |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 126         |
|    time_elapsed         | 10534       |
|    total_timesteps      | 645120      |
| train/                  |             |
|    approx_kl            | 0.019424532 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.758       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0628      |
|    n_updates            | 1153        |
|    policy_gradient_loss | -0.0144     |
|    std                  | 0.594       |
|    value_loss           | 0.381       |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.8       |
|    ep_rew_mean          | -104       |
| time/                   |            |
|    fps                  | 61         |
|    iterations           | 127        |
|    time_elapsed         | 10629      |
|    total_timesteps      | 650240     |
| train/                  |            |
|    approx_kl            | 0.03855111 |
|    clip_fraction        | 0.255      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.79      |
|    explained_variance   | 0.548      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.327      |
|    n_updates            | 1162       |
|    policy_gradient_loss | -0.0117    |
|    std                  | 0.592      |
|    value_loss           | 1.7        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.4        |
|    ep_rew_mean          | -66.8       |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 128         |
|    time_elapsed         | 10731       |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.025403732 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.711       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.366       |
|    n_updates            | 1172        |
|    policy_gradient_loss | -0.0204     |
|    std                  | 0.592       |
|    value_loss           | 1.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.6        |
|    ep_rew_mean          | -86.6       |
| time/                   |             |
|    fps                  | 61          |
|    iterations           | 129         |
|    time_elapsed         | 10825       |
|    total_timesteps      | 660480      |
| train/                  |             |
|    approx_kl            | 0.032376014 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.725       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.316       |
|    n_updates            | 1182        |
|    policy_gradient_loss | -0.0149     |
|    std                  | 0.59        |
|    value_loss           | 1.2         |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.6        |
|    ep_rew_mean          | -110        |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 130         |
|    time_elapsed         | 10931       |
|    total_timesteps      | 665600      |
| train/                  |             |
|    approx_kl            | 0.045099687 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.789       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.318       |
|    n_updates            | 1187        |
|    policy_gradient_loss | -0.00272    |
|    std                  | 0.591       |
|    value_loss           | 1.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.7        |
|    ep_rew_mean          | -76.1       |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 131         |
|    time_elapsed         | 11015       |
|    total_timesteps      | 670720      |
| train/                  |             |
|    approx_kl            | 0.024658598 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.252       |
|    n_updates            | 1197        |
|    policy_gradient_loss | -0.0193     |
|    std                  | 0.591       |
|    value_loss           | 0.982       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51          |
|    ep_rew_mean          | -79.8       |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 132         |
|    time_elapsed         | 11096       |
|    total_timesteps      | 675840      |
| train/                  |             |
|    approx_kl            | 0.023722932 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.798       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.284       |
|    n_updates            | 1207        |
|    policy_gradient_loss | -0.0192     |
|    std                  | 0.589       |
|    value_loss           | 0.862       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 53.2       |
|    ep_rew_mean          | -83.1      |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 133        |
|    time_elapsed         | 11184      |
|    total_timesteps      | 680960     |
| train/                  |            |
|    approx_kl            | 0.02366929 |
|    clip_fraction        | 0.205      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.77      |
|    explained_variance   | 0.757      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.257      |
|    n_updates            | 1217       |
|    policy_gradient_loss | -0.023     |
|    std                  | 0.586      |
|    value_loss           | 1.02       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.8       |
|    ep_rew_mean          | -102       |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 134        |
|    time_elapsed         | 11274      |
|    total_timesteps      | 686080     |
| train/                  |            |
|    approx_kl            | 0.02654559 |
|    clip_fraction        | 0.238      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.76      |
|    explained_variance   | 0.791      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.205      |
|    n_updates            | 1227       |
|    policy_gradient_loss | -0.0141    |
|    std                  | 0.582      |
|    value_loss           | 0.811      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.2       |
|    ep_rew_mean          | -129       |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 135        |
|    time_elapsed         | 11353      |
|    total_timesteps      | 691200     |
| train/                  |            |
|    approx_kl            | 0.02603351 |
|    clip_fraction        | 0.241      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.75      |
|    explained_variance   | 0.731      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.45       |
|    n_updates            | 1237       |
|    policy_gradient_loss | -0.0179    |
|    std                  | 0.58       |
|    value_loss           | 1.29       |
----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.8        |
|    ep_rew_mean          | -48         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 136         |
|    time_elapsed         | 11429       |
|    total_timesteps      | 696320      |
| train/                  |             |
|    approx_kl            | 0.029338377 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.75       |
|    explained_variance   | 0.748       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.381       |
|    n_updates            | 1247        |
|    policy_gradient_loss | -0.0156     |
|    std                  | 0.579       |
|    value_loss           | 1.32        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.7        |
|    ep_rew_mean          | -68.6       |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 137         |
|    time_elapsed         | 11507       |
|    total_timesteps      | 701440      |
| train/                  |             |
|    approx_kl            | 0.023919152 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.345       |
|    n_updates            | 1257        |
|    policy_gradient_loss | -0.0175     |
