Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v6_2
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.28       |
|    explained_variance   | 0.895       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0504      |
|    n_updates            | 528         |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.754       |
|    value_loss           | 0.176       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.7        |
|    ep_rew_mean          | 33.4        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 56          |
|    time_elapsed         | 3077        |
|    total_timesteps      | 286720      |
| train/                  |             |
|    approx_kl            | 0.021698827 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.27       |
|    explained_variance   | 0.862       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0708      |
|    n_updates            | 538         |
|    policy_gradient_loss | -0.0137     |
|    std                  | 0.752       |
|    value_loss           | 0.408       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 54.4       |
|    ep_rew_mean          | 18.9       |
| time/                   |            |
|    fps                  | 93         |
|    iterations           | 57         |
|    time_elapsed         | 3125       |
|    total_timesteps      | 291840     |
| train/                  |            |
|    approx_kl            | 0.02074254 |
|    clip_fraction        | 0.241      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.27      |
|    explained_variance   | 0.869      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.26       |
|    n_updates            | 539        |
|    policy_gradient_loss | 0.0086     |
|    std                  | 0.752      |
|    value_loss           | 0.498      |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.7        |
|    ep_rew_mean          | 27.2        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 58          |
|    time_elapsed         | 3180        |
|    total_timesteps      | 296960      |
| train/                  |             |
|    approx_kl            | 0.028474262 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.861       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.21        |
|    n_updates            | 546         |
|    policy_gradient_loss | -0.0131     |
|    std                  | 0.748       |
|    value_loss           | 0.331       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.2        |
|    ep_rew_mean          | 22          |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 59          |
|    time_elapsed         | 3229        |
|    total_timesteps      | 302080      |
| train/                  |             |
|    approx_kl            | 0.027115026 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.147       |
|    n_updates            | 552         |
|    policy_gradient_loss | -0.0109     |
|    std                  | 0.745       |
|    value_loss           | 0.383       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.5        |
|    ep_rew_mean          | 12.5        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 60          |
|    time_elapsed         | 3277        |
|    total_timesteps      | 307200      |
| train/                  |             |
|    approx_kl            | 0.016086806 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0626      |
|    n_updates            | 562         |
|    policy_gradient_loss | -0.0159     |
|    std                  | 0.744       |
|    value_loss           | 0.409       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 53.5       |
|    ep_rew_mean          | 12.2       |
| time/                   |            |
|    fps                  | 93         |
|    iterations           | 61         |
|    time_elapsed         | 3327       |
|    total_timesteps      | 312320     |
| train/                  |            |
|    approx_kl            | 0.01904149 |
|    clip_fraction        | 0.168      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.25      |
|    explained_variance   | 0.827      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.192      |
|    n_updates            | 572        |
|    policy_gradient_loss | -0.0185    |
|    std                  | 0.744      |
|    value_loss           | 0.528      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.6        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 62          |
|    time_elapsed         | 3379        |
|    total_timesteps      | 317440      |
| train/                  |             |
|    approx_kl            | 0.019825235 |
|    clip_fraction        | 0.172       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.24       |
|    explained_variance   | 0.829       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.161       |
|    n_updates            | 582         |
|    policy_gradient_loss | -0.0206     |
|    std                  | 0.741       |
|    value_loss           | 0.388       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.8        |
|    ep_rew_mean          | 22.2        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 63          |
|    time_elapsed         | 3428        |
|    total_timesteps      | 322560      |
| train/                  |             |
|    approx_kl            | 0.024635393 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.24       |
|    explained_variance   | 0.854       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.335       |
|    n_updates            | 592         |
|    policy_gradient_loss | -0.0181     |
|    std                  | 0.738       |
|    value_loss           | 0.683       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.8        |
|    ep_rew_mean          | 42.9        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 64          |
|    time_elapsed         | 3477        |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.015682172 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.23       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.111       |
|    n_updates            | 602         |
|    policy_gradient_loss | -0.0183     |
|    std                  | 0.734       |
|    value_loss           | 0.564       |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.1        |
|    ep_rew_mean          | 32.9        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 65          |
|    time_elapsed         | 3528        |
|    total_timesteps      | 332800      |
| train/                  |             |
|    approx_kl            | 0.032376286 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.835       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0558      |
|    n_updates            | 612         |
|    policy_gradient_loss | -0.0175     |
|    std                  | 0.729       |
|    value_loss           | 0.357       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.6        |
|    ep_rew_mean          | 30          |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 66          |
|    time_elapsed         | 3576        |
|    total_timesteps      | 337920      |
| train/                  |             |
|    approx_kl            | 0.028627645 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.2        |
|    explained_variance   | 0.845       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.201       |
|    n_updates            | 616         |
|    policy_gradient_loss | -0.00339    |
|    std                  | 0.727       |
|    value_loss           | 0.397       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56          |
|    ep_rew_mean          | 30          |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 67          |
|    time_elapsed         | 3627        |
|    total_timesteps      | 343040      |
| train/                  |             |
|    approx_kl            | 0.027060607 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.19       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0746      |
|    n_updates            | 626         |
|    policy_gradient_loss | -0.0158     |
|    std                  | 0.72        |
|    value_loss           | 0.323       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55          |
|    ep_rew_mean          | 23.2        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 68          |
|    time_elapsed         | 3677        |
|    total_timesteps      | 348160      |
| train/                  |             |
|    approx_kl            | 0.017341888 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.865       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0706      |
|    n_updates            | 636         |
|    policy_gradient_loss | -0.0185     |
|    std                  | 0.72        |
|    value_loss           | 0.274       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.5        |
|    ep_rew_mean          | 16.6        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 69          |
|    time_elapsed         | 3725        |
|    total_timesteps      | 353280      |
| train/                  |             |
|    approx_kl            | 0.046642832 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.892       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.149       |
|    n_updates            | 641         |
|    policy_gradient_loss | -0.00375    |
|    std                  | 0.72        |
|    value_loss           | 0.365       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56          |
|    ep_rew_mean          | 14.9        |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 70          |
|    time_elapsed         | 3778        |
|    total_timesteps      | 358400      |
| train/                  |             |
|    approx_kl            | 0.020030882 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.878       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.13        |
|    n_updates            | 651         |
|    policy_gradient_loss | -0.0155     |
|    std                  | 0.718       |
|    value_loss           | 0.415       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
[CURRICULUM] t=360,000 -> scenario stage 3
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.9        |
|    ep_rew_mean          | -47.9       |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 71          |
|    time_elapsed         | 3871        |
|    total_timesteps      | 363520      |
| train/                  |             |
|    approx_kl            | 0.022837881 |
|    clip_fraction        | 0.192       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.848       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.346       |
|    n_updates            | 654         |
|    policy_gradient_loss | -0.00256    |
|    std                  | 0.719       |
|    value_loss           | 0.707       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57          |
|    ep_rew_mean          | -106        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 72          |
|    time_elapsed         | 3947        |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.026673915 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.764       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.5         |
|    n_updates            | 656         |
|    policy_gradient_loss | 0.00762     |
|    std                  | 0.718       |
|    value_loss           | 1.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.4        |
|    ep_rew_mean          | -58.9       |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 73          |
|    time_elapsed         | 4017        |
|    total_timesteps      | 373760      |
| train/                  |             |
|    approx_kl            | 0.025733054 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.773       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.386       |
|    n_updates            | 666         |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.721       |
|    value_loss           | 1.01        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.7        |
|    ep_rew_mean          | -83.2       |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 74          |
|    time_elapsed         | 4088        |
|    total_timesteps      | 378880      |
| train/                  |             |
|    approx_kl            | 0.026294185 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.829       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.495       |
|    n_updates            | 668         |
|    policy_gradient_loss | 0.00507     |
|    std                  | 0.722       |
|    value_loss           | 1.17        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.1        |
|    ep_rew_mean          | -88.2       |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 75          |
|    time_elapsed         | 4159        |
|    total_timesteps      | 384000      |
| train/                  |             |
|    approx_kl            | 0.025804363 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.895       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.232       |
|    n_updates            | 675         |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.721       |
|    value_loss           | 0.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59          |
|    ep_rew_mean          | -58.6       |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 76          |
|    time_elapsed         | 4232        |
|    total_timesteps      | 389120      |
| train/                  |             |
|    approx_kl            | 0.019885108 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.873       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.288       |
|    n_updates            | 685         |
|    policy_gradient_loss | -0.0159     |
|    std                  | 0.719       |
|    value_loss           | 0.804       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.9        |
|    ep_rew_mean          | -37         |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 77          |
|    time_elapsed         | 4299        |
|    total_timesteps      | 394240      |
| train/                  |             |
|    approx_kl            | 0.026415091 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.17       |
|    explained_variance   | 0.831       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.176       |
|    n_updates            | 695         |
|    policy_gradient_loss | -0.0147     |
|    std                  | 0.714       |
|    value_loss           | 0.703       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.1        |
|    ep_rew_mean          | 5.97        |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 78          |
|    time_elapsed         | 4366        |
|    total_timesteps      | 399360      |
| train/                  |             |
|    approx_kl            | 0.021918625 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.16       |
|    explained_variance   | 0.866       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.195       |
|    n_updates            | 705         |
|    policy_gradient_loss | -0.0155     |
|    std                  | 0.713       |
|    value_loss           | 0.58        |
-----------------------------------------
[EVAL] t=400,000 supervisor off goal 0.53 collision 0.47 timeout 0.00 return -158.0 colregs -22.2 intervention 0.00 (146.9 s)
[EVAL] t=400,000 supervisor on goal 0.54 collision 0.46 timeout 0.00 return -164.7 colregs -21.3 intervention 0.06 (145.0 s)
-------------------------------------------------
| eval_supervisor_off/            |             |
|    being_overtaken/collision    | 0.9         |
|    being_overtaken/colregs      | -36.2       |
|    being_overtaken/goal         | 0.1         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.125       |
|    collision_obstacle           | 0.0167      |
|    collision_rate               | 0.467       |
|    collision_target             | 0.325       |
|    crossing/collision           | 0.9         |
|    crossing/colregs             | -25.6       |
|    crossing/goal                | 0.1         |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 147         |
|    goal_rate                    | 0.533       |
|    head_on/collision            | 0.35        |
|    head_on/colregs              | -50.2       |
|    head_on/goal                 | 0.65        |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -22.2       |
|    mean_return                  | -158        |
|    no_target/collision          | 0           |
|    no_target/colregs            | 0           |
|    no_target/goal               | 1           |
|    no_target/intervention       | 0           |
|    null/collision               | 0.4         |
|    null/colregs                 | -1.63       |
|    null/goal                    | 0.6         |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.25        |
|    overtaking/colregs           | -19.6       |
|    overtaking/goal              | 0.75        |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 400000      |
| eval_supervisor_on/             |             |
|    being_overtaken/collision    | 0.9         |
|    being_overtaken/colregs      | -36.2       |
|    being_overtaken/goal         | 0.1         |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.142       |
|    collision_obstacle           | 0.0167      |
|    collision_rate               | 0.458       |
|    collision_target             | 0.3         |
|    crossing/collision           | 0.75        |
|    crossing/colregs             | -21.2       |
|    crossing/goal                | 0.25        |
|    crossing/intervention        | 0.2         |
|    episodes                     | 120         |
|    estops_per_episode           | 0.0667      |
|    eval_wall_s                  | 145         |
|    goal_rate                    | 0.542       |
|    head_on/collision            | 0.35        |
|    head_on/colregs              | -50.2       |
|    head_on/goal                 | 0.65        |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0.0583      |
|    mean_colregs_integral        | -21.3       |
|    mean_return                  | -165        |
|    no_target/collision          | 0           |
|    no_target/colregs            | 0           |
|    no_target/goal               | 1           |
|    no_target/intervention       | 0           |
|    null/collision               | 0.4         |
|    null/colregs                 | -1.63       |
|    null/goal                    | 0.6         |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.35        |
|    overtaking/colregs           | -18.4       |
|    overtaking/goal              | 0.65        |
|    overtaking/intervention      | 0.15        |
|    timeout_rate                 | 0           |
|    timesteps                    | 400000      |
| rollout/                        |             |
|    ep_len_mean                  | 58          |
|    ep_rew_mean                  | -47.5       |
| time/                           |             |
|    fps                          | 85          |
|    iterations                   | 79          |
|    time_elapsed                 | 4728        |
|    total_timesteps              | 404480      |
| train/                          |             |
|    approx_kl                    | 0.021475129 |
|    clip_fraction                | 0.218       |
|    clip_range                   | 0.2         |
|    entropy_loss                 | -2.16       |
|    explained_variance           | 0.88        |
|    learning_rate                | 0.0003      |
|    loss                         | 0.155       |
|    n_updates                    | 715         |
|    policy_gradient_loss         | -0.0175     |
|    std                          | 0.71        |
|    value_loss                   | 0.367       |
-------------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.1        |
|    ep_rew_mean          | -30.2       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 80          |
|    time_elapsed         | 4796        |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.020636749 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.15       |
|    explained_variance   | 0.895       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.142       |
|    n_updates            | 725         |
|    policy_gradient_loss | -0.0177     |
|    std                  | 0.71        |
|    value_loss           | 0.494       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.7        |
|    ep_rew_mean          | -18.4       |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 81          |
|    time_elapsed         | 4859        |
|    total_timesteps      | 414720      |
| train/                  |             |
|    approx_kl            | 0.017562918 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.15       |
|    explained_variance   | 0.867       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.161       |
|    n_updates            | 735         |
|    policy_gradient_loss | -0.0158     |
|    std                  | 0.709       |
|    value_loss           | 0.468       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.2        |
|    ep_rew_mean          | 6.45        |
| time/                   |             |
|    fps                  | 85          |
|    iterations           | 82          |
|    time_elapsed         | 4935        |
|    total_timesteps      | 419840      |
| train/                  |             |
|    approx_kl            | 0.021096483 |
|    clip_fraction        | 0.192       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.14       |
|    explained_variance   | 0.888       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.086       |
|    n_updates            | 745         |
|    policy_gradient_loss | -0.0187     |
|    std                  | 0.7         |
|    value_loss           | 0.341       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.4        |
|    ep_rew_mean          | -17.1       |
| time/                   |             |
|    fps                  | 84          |
|    iterations           | 83          |
|    time_elapsed         | 5026        |
|    total_timesteps      | 424960      |
| train/                  |             |
|    approx_kl            | 0.022778515 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.86        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.142       |
|    n_updates            | 755         |
|    policy_gradient_loss | -0.019      |
|    std                  | 0.691       |
|    value_loss           | 0.394       |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.4        |
|    ep_rew_mean          | 1.77        |
| time/                   |             |
|    fps                  | 84          |
|    iterations           | 84          |
|    time_elapsed         | 5112        |
|    total_timesteps      | 430080      |
| train/                  |             |
|    approx_kl            | 0.028822055 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.09       |
|    explained_variance   | 0.828       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.209       |
|    n_updates            | 764         |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.683       |
|    value_loss           | 0.598       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.9        |
|    ep_rew_mean          | 18.7        |
| time/                   |             |
|    fps                  | 83          |
|    iterations           | 85          |
|    time_elapsed         | 5190        |
|    total_timesteps      | 435200      |
| train/                  |             |
|    approx_kl            | 0.022987796 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.074       |
|    n_updates            | 774         |
|    policy_gradient_loss | -0.0185     |
|    std                  | 0.684       |
|    value_loss           | 0.367       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.9        |
|    ep_rew_mean          | 0.596       |
| time/                   |             |
|    fps                  | 83          |
|    iterations           | 86          |
|    time_elapsed         | 5261        |
|    total_timesteps      | 440320      |
| train/                  |             |
|    approx_kl            | 0.020867372 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.875       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0328      |
|    n_updates            | 784         |
|    policy_gradient_loss | -0.0178     |
|    std                  | 0.683       |
|    value_loss           | 0.301       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.9        |
|    ep_rew_mean          | 28.7        |
| time/                   |             |
|    fps                  | 83          |
|    iterations           | 87          |
|    time_elapsed         | 5328        |
|    total_timesteps      | 445440      |
| train/                  |             |
|    approx_kl            | 0.020365875 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.892       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0674      |
|    n_updates            | 794         |
|    policy_gradient_loss | -0.0165     |
|    std                  | 0.682       |
|    value_loss           | 0.28        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 60.3      |
|    ep_rew_mean          | 16        |
| time/                   |           |
|    fps                  | 83        |
|    iterations           | 88        |
|    time_elapsed         | 5396      |
|    total_timesteps      | 450560    |
| train/                  |           |
|    approx_kl            | 0.0190434 |
|    clip_fraction        | 0.203     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.07     |
|    explained_variance   | 0.898     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0524    |
|    n_updates            | 804       |
|    policy_gradient_loss | -0.0173   |
|    std                  | 0.682     |
|    value_loss           | 0.227     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.8        |
|    ep_rew_mean          | -1.02       |
| time/                   |             |
|    fps                  | 83          |
|    iterations           | 89          |
|    time_elapsed         | 5469        |
|    total_timesteps      | 455680      |
| train/                  |             |
|    approx_kl            | 0.025068533 |
|    clip_fraction        | 0.257       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.896       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0646      |
|    n_updates            | 814         |
|    policy_gradient_loss | -0.0182     |
|    std                  | 0.677       |
|    value_loss           | 0.256       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 57.3       |
|    ep_rew_mean          | 14.5       |
| time/                   |            |
|    fps                  | 83         |
|    iterations           | 90         |
|    time_elapsed         | 5535       |
|    total_timesteps      | 460800     |
| train/                  |            |
|    approx_kl            | 0.02277143 |
|    clip_fraction        | 0.206      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.06      |
|    explained_variance   | 0.918      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0803     |
|    n_updates            | 824        |
|    policy_gradient_loss | -0.0187    |
|    std                  | 0.675      |
|    value_loss           | 0.209      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 58.5      |
|    ep_rew_mean          | 52.3      |
| time/                   |           |
|    fps                  | 83        |
|    iterations           | 91        |
|    time_elapsed         | 5603      |
|    total_timesteps      | 465920    |
| train/                  |           |
|    approx_kl            | 0.0193919 |
|    clip_fraction        | 0.202     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.05     |
|    explained_variance   | 0.875     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0463    |
|    n_updates            | 834       |
|    policy_gradient_loss | -0.016    |
|    std                  | 0.671     |
|    value_loss           | 0.282     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 58.5       |
|    ep_rew_mean          | 18         |
| time/                   |            |
|    fps                  | 83         |
|    iterations           | 92         |
|    time_elapsed         | 5668       |
|    total_timesteps      | 471040     |
| train/                  |            |
|    approx_kl            | 0.03038918 |
|    clip_fraction        | 0.237      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.03      |
|    explained_variance   | 0.821      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.085      |
|    n_updates            | 844        |
|    policy_gradient_loss | -0.0134    |
|    std                  | 0.666      |
|    value_loss           | 0.302      |
----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 58.3       |
|    ep_rew_mean          | 44.4       |
| time/                   |            |
|    fps                  | 83         |
|    iterations           | 93         |
|    time_elapsed         | 5733       |
|    total_timesteps      | 476160     |
| train/                  |            |
|    approx_kl            | 0.02559866 |
|    clip_fraction        | 0.289      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.02      |
|    explained_variance   | 0.881      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.247      |
|    n_updates            | 845        |
|    policy_gradient_loss | 0.0152     |
|    std                  | 0.666      |
|    value_loss           | 0.412      |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.8        |
