Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v8_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.018871425 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.905       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.000718    |
|    n_updates            | 527         |
|    policy_gradient_loss | -0.015      |
|    std                  | 0.685       |
|    value_loss           | 0.124       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.2        |
|    ep_rew_mean          | 66.2        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 57          |
|    time_elapsed         | 2383        |
|    total_timesteps      | 291840      |
| train/                  |             |
|    approx_kl            | 0.020108705 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00862    |
|    n_updates            | 537         |
|    policy_gradient_loss | -0.0195     |
|    std                  | 0.677       |
|    value_loss           | 0.0949      |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 59.9       |
|    ep_rew_mean          | 69.5       |
| time/                   |            |
|    fps                  | 122        |
|    iterations           | 58         |
|    time_elapsed         | 2424       |
|    total_timesteps      | 296960     |
| train/                  |            |
|    approx_kl            | 0.04059459 |
|    clip_fraction        | 0.25       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.06      |
|    explained_variance   | 0.861      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.223      |
|    n_updates            | 539        |
|    policy_gradient_loss | 0.00298    |
|    std                  | 0.676      |
|    value_loss           | 0.41       |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60          |
|    ep_rew_mean          | 79.4        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 59          |
|    time_elapsed         | 2465        |
|    total_timesteps      | 302080      |
| train/                  |             |
|    approx_kl            | 0.044372432 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.05       |
|    explained_variance   | 0.893       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0997      |
|    n_updates            | 547         |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.674       |
|    value_loss           | 0.223       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 56.9       |
|    ep_rew_mean          | 26         |
| time/                   |            |
|    fps                  | 122        |
|    iterations           | 60         |
|    time_elapsed         | 2503       |
|    total_timesteps      | 307200     |
| train/                  |            |
|    approx_kl            | 0.06248361 |
|    clip_fraction        | 0.241      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.05      |
|    explained_variance   | 0.878      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0905     |
|    n_updates            | 549        |
|    policy_gradient_loss | 0.00847    |
|    std                  | 0.673      |
|    value_loss           | 0.314      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60          |
|    ep_rew_mean          | 66.1        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 61          |
|    time_elapsed         | 2544        |
|    total_timesteps      | 312320      |
| train/                  |             |
|    approx_kl            | 0.015603201 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.856       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0456      |
|    n_updates            | 559         |
|    policy_gradient_loss | -0.0121     |
|    std                  | 0.671       |
|    value_loss           | 0.414       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.6        |
|    ep_rew_mean          | 57.8        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 62          |
|    time_elapsed         | 2587        |
|    total_timesteps      | 317440      |
| train/                  |             |
|    approx_kl            | 0.021615524 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.861       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0209      |
|    n_updates            | 569         |
|    policy_gradient_loss | -0.0131     |
|    std                  | 0.671       |
|    value_loss           | 0.224       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.9        |
|    ep_rew_mean          | 43.3        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 63          |
|    time_elapsed         | 2630        |
|    total_timesteps      | 322560      |
| train/                  |             |
|    approx_kl            | 0.043495793 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.835       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.241       |
|    n_updates            | 575         |
|    policy_gradient_loss | -0.00618    |
|    std                  | 0.67        |
|    value_loss           | 0.471       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.8        |
|    ep_rew_mean          | 39.9        |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 64          |
|    time_elapsed         | 2674        |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.021617396 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.03       |
|    explained_variance   | 0.868       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.062       |
|    n_updates            | 585         |
|    policy_gradient_loss | -0.013      |
|    std                  | 0.666       |
|    value_loss           | 0.324       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.5        |
|    ep_rew_mean          | 33          |
| time/                   |             |
|    fps                  | 122         |
|    iterations           | 65          |
|    time_elapsed         | 2725        |
|    total_timesteps      | 332800      |
| train/                  |             |
|    approx_kl            | 0.024515817 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.878       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.094       |
|    n_updates            | 595         |
|    policy_gradient_loss | -0.0171     |
|    std                  | 0.661       |
|    value_loss           | 0.378       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.5        |
|    ep_rew_mean          | 54.2        |
| time/                   |             |
|    fps                  | 121         |
|    iterations           | 66          |
|    time_elapsed         | 2772        |
|    total_timesteps      | 337920      |
| train/                  |             |
|    approx_kl            | 0.017448958 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.183       |
|    n_updates            | 605         |
|    policy_gradient_loss | -0.0201     |
|    std                  | 0.659       |
|    value_loss           | 0.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.8        |
|    ep_rew_mean          | 57.6        |
| time/                   |             |
|    fps                  | 121         |
|    iterations           | 67          |
|    time_elapsed         | 2819        |
|    total_timesteps      | 343040      |
| train/                  |             |
|    approx_kl            | 0.019668775 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0526      |
|    n_updates            | 615         |
|    policy_gradient_loss | -0.0168     |
|    std                  | 0.656       |
|    value_loss           | 0.314       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.2        |
|    ep_rew_mean          | 61.9        |
| time/                   |             |
|    fps                  | 121         |
|    iterations           | 68          |
|    time_elapsed         | 2862        |
|    total_timesteps      | 348160      |
| train/                  |             |
|    approx_kl            | 0.021191169 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.882       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0158      |
|    n_updates            | 625         |
|    policy_gradient_loss | -0.0182     |
|    std                  | 0.653       |
|    value_loss           | 0.184       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 59.1       |
|    ep_rew_mean          | 49.8       |
| time/                   |            |
|    fps                  | 121        |
|    iterations           | 69         |
|    time_elapsed         | 2911       |
|    total_timesteps      | 353280     |
| train/                  |            |
|    approx_kl            | 0.01677383 |
|    clip_fraction        | 0.178      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.98      |
|    explained_variance   | 0.828      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.197      |
|    n_updates            | 635        |
|    policy_gradient_loss | -0.015     |
|    std                  | 0.652      |
|    value_loss           | 0.45       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58          |
|    ep_rew_mean          | 32.8        |
| time/                   |             |
|    fps                  | 121         |
|    iterations           | 70          |
|    time_elapsed         | 2956        |
|    total_timesteps      | 358400      |
| train/                  |             |
|    approx_kl            | 0.017715907 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.887       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0622      |
|    n_updates            | 645         |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.65        |
|    value_loss           | 0.313       |
-----------------------------------------
[CURRICULUM] t=360,000 -> scenario stage 3
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.1        |
|    ep_rew_mean          | -9.78       |
| time/                   |             |
|    fps                  | 116         |
|    iterations           | 71          |
|    time_elapsed         | 3127        |
|    total_timesteps      | 363520      |
| train/                  |             |
|    approx_kl            | 0.020510564 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.896       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0455      |
|    n_updates            | 655         |
|    policy_gradient_loss | -0.0192     |
|    std                  | 0.646       |
|    value_loss           | 0.299       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.7        |
|    ep_rew_mean          | -136        |
| time/                   |             |
|    fps                  | 114         |
|    iterations           | 72          |
|    time_elapsed         | 3231        |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.030189615 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.551       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.14        |
|    n_updates            | 656         |
|    policy_gradient_loss | 0.00269     |
|    std                  | 0.646       |
|    value_loss           | 2.49        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 55.4       |
|    ep_rew_mean          | -45.5      |
| time/                   |            |
|    fps                  | 113        |
|    iterations           | 73         |
|    time_elapsed         | 3284       |
|    total_timesteps      | 373760     |
| train/                  |            |
|    approx_kl            | 0.02642405 |
|    clip_fraction        | 0.246      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.96      |
|    explained_variance   | 0.563      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.6        |
|    n_updates            | 657        |
|    policy_gradient_loss | 0.0267     |
|    std                  | 0.645      |
|    value_loss           | 3.62       |
----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 54         |
|    ep_rew_mean          | -59        |
| time/                   |            |
|    fps                  | 112        |
|    iterations           | 74         |
|    time_elapsed         | 3355       |
|    total_timesteps      | 378880     |
| train/                  |            |
|    approx_kl            | 0.02014472 |
|    clip_fraction        | 0.193      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.96      |
|    explained_variance   | 0.722      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.07       |
|    n_updates            | 658        |
|    policy_gradient_loss | 0.0117     |
|    std                  | 0.645      |
|    value_loss           | 1.86       |
----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.8        |
|    ep_rew_mean          | -84         |
| time/                   |             |
|    fps                  | 111         |
|    iterations           | 75          |
|    time_elapsed         | 3447        |
|    total_timesteps      | 384000      |
| train/                  |             |
|    approx_kl            | 0.032025907 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.706       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.41        |
|    n_updates            | 667         |
|    policy_gradient_loss | -0.00885    |
|    std                  | 0.643       |
|    value_loss           | 1.33        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.9        |
|    ep_rew_mean          | -88.4       |
| time/                   |             |
|    fps                  | 110         |
|    iterations           | 76          |
|    time_elapsed         | 3521        |
|    total_timesteps      | 389120      |
| train/                  |             |
|    approx_kl            | 0.026066234 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.764       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.464       |
|    n_updates            | 677         |
|    policy_gradient_loss | -0.0226     |
|    std                  | 0.642       |
|    value_loss           | 1.42        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48          |
|    ep_rew_mean          | -88.7       |
| time/                   |             |
|    fps                  | 110         |
|    iterations           | 77          |
|    time_elapsed         | 3572        |
|    total_timesteps      | 394240      |
| train/                  |             |
|    approx_kl            | 0.030856162 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.77        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.703       |
|    n_updates            | 682         |
|    policy_gradient_loss | -0.0059     |
|    std                  | 0.642       |
|    value_loss           | 1.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.2        |
|    ep_rew_mean          | -72.6       |
| time/                   |             |
|    fps                  | 110         |
|    iterations           | 78          |
|    time_elapsed         | 3626        |
|    total_timesteps      | 399360      |
| train/                  |             |
|    approx_kl            | 0.026034096 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.837       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.364       |
|    n_updates            | 692         |
|    policy_gradient_loss | -0.0209     |
|    std                  | 0.64        |
|    value_loss           | 1.08        |
-----------------------------------------
[EVAL] t=400,000 supervisor off goal 0.39 collision 0.61 timeout 0.00 return -198.9 colregs -23.7 intervention 0.00 (202.5 s)
[EVAL] t=400,000 supervisor on goal 0.39 collision 0.61 timeout 0.00 return -198.9 colregs -23.7 intervention 0.00 (112.0 s)
-------------------------------------------------
| eval_supervisor_off/            |             |
|    being_overtaken/collision    | 0.95        |
|    being_overtaken/colregs      | -25.4       |
|    being_overtaken/goal         | 0.05        |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.283       |
|    collision_obstacle           | 0           |
|    collision_rate               | 0.608       |
|    collision_target             | 0.325       |
|    crossing/collision           | 0.9         |
|    crossing/colregs             | -32.8       |
|    crossing/goal                | 0.1         |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 202         |
|    goal_rate                    | 0.392       |
|    head_on/collision            | 0.45        |
|    head_on/colregs              | -47.1       |
|    head_on/goal                 | 0.55        |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -23.7       |
|    mean_return                  | -199        |
|    no_target/collision          | 0.1         |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.9         |
|    no_target/intervention       | 0           |
|    null/collision               | 0.45        |
|    null/colregs                 | 0           |
|    null/goal                    | 0.55        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.8         |
|    overtaking/colregs           | -36.9       |
|    overtaking/goal              | 0.2         |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 400000      |
| eval_supervisor_on/             |             |
|    being_overtaken/collision    | 0.95        |
|    being_overtaken/colregs      | -25.4       |
|    being_overtaken/goal         | 0.05        |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.283       |
|    collision_obstacle           | 0           |
|    collision_rate               | 0.608       |
|    collision_target             | 0.325       |
|    crossing/collision           | 0.9         |
|    crossing/colregs             | -32.8       |
|    crossing/goal                | 0.1         |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 112         |
|    goal_rate                    | 0.392       |
|    head_on/collision            | 0.45        |
|    head_on/colregs              | -47.1       |
|    head_on/goal                 | 0.55        |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -23.7       |
|    mean_return                  | -199        |
|    no_target/collision          | 0.1         |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.9         |
|    no_target/intervention       | 0           |
|    null/collision               | 0.45        |
|    null/colregs                 | 0           |
|    null/goal                    | 0.55        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.8         |
|    overtaking/colregs           | -36.9       |
|    overtaking/goal              | 0.2         |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 400000      |
| rollout/                        |             |
|    ep_len_mean                  | 51.5        |
|    ep_rew_mean                  | -74.7       |
| time/                           |             |
|    fps                          | 100         |
|    iterations                   | 79          |
|    time_elapsed                 | 4029        |
|    total_timesteps              | 404480      |
| train/                          |             |
|    approx_kl                    | 0.021004958 |
|    clip_fraction                | 0.229       |
|    clip_range                   | 0.2         |
|    entropy_loss                 | -1.94       |
|    explained_variance           | 0.81        |
|    learning_rate                | 0.0003      |
|    loss                         | 0.367       |
|    n_updates                    | 702         |
|    policy_gradient_loss         | -0.0197     |
|    std                          | 0.635       |
|    value_loss                   | 1.1         |
-------------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.4        |
|    ep_rew_mean          | -20.1       |
| time/                   |             |
|    fps                  | 99          |
|    iterations           | 80          |
|    time_elapsed         | 4134        |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.025260642 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.773       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.491       |
|    n_updates            | 712         |
|    policy_gradient_loss | -0.0192     |
|    std                  | 0.633       |
|    value_loss           | 1.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.1        |
|    ep_rew_mean          | -49.8       |
| time/                   |             |
|    fps                  | 98          |
|    iterations           | 81          |
|    time_elapsed         | 4212        |
|    total_timesteps      | 414720      |
| train/                  |             |
|    approx_kl            | 0.021567827 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.272       |
|    n_updates            | 722         |
|    policy_gradient_loss | -0.0215     |
|    std                  | 0.627       |
|    value_loss           | 0.782       |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52.4       |
|    ep_rew_mean          | -42.1      |
| time/                   |            |
|    fps                  | 97         |
|    iterations           | 82         |
|    time_elapsed         | 4285       |
|    total_timesteps      | 419840     |
| train/                  |            |
|    approx_kl            | 0.02792571 |
|    clip_fraction        | 0.228      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.9       |
|    explained_variance   | 0.792      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.277      |
|    n_updates            | 731        |
|    policy_gradient_loss | -0.019     |
|    std                  | 0.626      |
|    value_loss           | 0.887      |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.3        |
|    ep_rew_mean          | -45.3       |
| time/                   |             |
|    fps                  | 97          |
|    iterations           | 83          |
|    time_elapsed         | 4352        |
|    total_timesteps      | 424960      |
| train/                  |             |
|    approx_kl            | 0.029583478 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.768       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.502       |
|    n_updates            | 737         |
|    policy_gradient_loss | -0.00687    |
|    std                  | 0.625       |
|    value_loss           | 1.21        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.3       |
|    ep_rew_mean          | -49.6      |
| time/                   |            |
|    fps                  | 97         |
|    iterations           | 84         |
|    time_elapsed         | 4403       |
|    total_timesteps      | 430080     |
| train/                  |            |
|    approx_kl            | 0.02445516 |
|    clip_fraction        | 0.228      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.89      |
|    explained_variance   | 0.82       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.31       |
|    n_updates            | 747        |
|    policy_gradient_loss | -0.0166    |
|    std                  | 0.621      |
|    value_loss           | 1.01       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.5        |
|    ep_rew_mean          | -49.9       |
| time/                   |             |
|    fps                  | 97          |
|    iterations           | 85          |
|    time_elapsed         | 4473        |
|    total_timesteps      | 435200      |
| train/                  |             |
|    approx_kl            | 0.027267989 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.89       |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.299       |
|    n_updates            | 757         |
|    policy_gradient_loss | -0.0189     |
|    std                  | 0.621       |
|    value_loss           | 0.958       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.2        |
|    ep_rew_mean          | -47.5       |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 86          |
|    time_elapsed         | 4548        |
|    total_timesteps      | 440320      |
| train/                  |             |
|    approx_kl            | 0.025221307 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.812       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.265       |
|    n_updates            | 767         |
|    policy_gradient_loss | -0.0204     |
|    std                  | 0.618       |
|    value_loss           | 0.968       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.1        |
|    ep_rew_mean          | -48.6       |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 87          |
|    time_elapsed         | 4606        |
|    total_timesteps      | 445440      |
| train/                  |             |
|    approx_kl            | 0.028831175 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.87       |
|    explained_variance   | 0.839       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.223       |
|    n_updates            | 777         |
|    policy_gradient_loss | -0.0212     |
|    std                  | 0.611       |
|    value_loss           | 0.796       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.08
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 54.8       |
|    ep_rew_mean          | -22.4      |
| time/                   |            |
|    fps                  | 96         |
|    iterations           | 88         |
|    time_elapsed         | 4687       |
|    total_timesteps      | 450560     |
| train/                  |            |
|    approx_kl            | 0.03835162 |
|    clip_fraction        | 0.243      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.85      |
|    explained_variance   | 0.835      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.211      |
|    n_updates            | 782        |
|    policy_gradient_loss | -0.00924   |
|    std                  | 0.61       |
|    value_loss           | 0.882      |
----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.8        |
|    ep_rew_mean          | -23.7       |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 89          |
|    time_elapsed         | 4777        |
|    total_timesteps      | 455680      |
| train/                  |             |
|    approx_kl            | 0.037463855 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.196       |
|    n_updates            | 791         |
|    policy_gradient_loss | -0.021      |
|    std                  | 0.606       |
|    value_loss           | 0.761       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.8        |
|    ep_rew_mean          | -3.42       |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 90          |
|    time_elapsed         | 4830        |
|    total_timesteps      | 460800      |
| train/                  |             |
|    approx_kl            | 0.024949104 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.817       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.471       |
|    n_updates            | 801         |
|    policy_gradient_loss | -0.021      |
|    std                  | 0.608       |
|    value_loss           | 0.808       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.5        |
|    ep_rew_mean          | -51.2       |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 91          |
|    time_elapsed         | 4882        |
|    total_timesteps      | 465920      |
| train/                  |             |
|    approx_kl            | 0.031687643 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.831       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.202       |
|    n_updates            | 809         |
|    policy_gradient_loss | -0.0166     |
|    std                  | 0.608       |
|    value_loss           | 0.738       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.8        |
|    ep_rew_mean          | -43.2       |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 92          |
|    time_elapsed         | 4935        |
|    total_timesteps      | 471040      |
| train/                  |             |
|    approx_kl            | 0.023904787 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.837       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.501       |
|    n_updates            | 811         |
|    policy_gradient_loss | 0.00326     |
|    std                  | 0.608       |
|    value_loss           | 1.26        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.8        |
|    ep_rew_mean          | -52.5       |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 93          |
|    time_elapsed         | 4988        |
|    total_timesteps      | 476160      |
| train/                  |             |
|    approx_kl            | 0.030289335 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.868       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.311       |
|    n_updates            | 815         |
|    policy_gradient_loss | -0.00876    |
|    std                  | 0.607       |
|    value_loss           | 0.883       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.2        |
|    ep_rew_mean          | -25.3       |
| time/                   |             |
|    fps                  | 95          |
|    iterations           | 94          |
|    time_elapsed         | 5048        |
|    total_timesteps      | 481280      |
| train/                  |             |
|    approx_kl            | 0.029469352 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.0003      |
