Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v9_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0526      |
|    n_updates            | 615         |
|    policy_gradient_loss | -0.0168     |
|    std                  | 0.656       |
|    value_loss           | 0.314       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 59.2        |
|    ep_rew_mean          | 61.9        |
| time/                   |             |
|    fps                  | 140         |
|    iterations           | 68          |
|    time_elapsed         | 2470        |
|    total_timesteps      | 348160      |
| train/                  |             |
|    approx_kl            | 0.021191169 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.882       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0158      |
|    n_updates            | 625         |
|    policy_gradient_loss | -0.0182     |
|    std                  | 0.653       |
|    value_loss           | 0.184       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 59.1       |
|    ep_rew_mean          | 49.8       |
| time/                   |            |
|    fps                  | 140        |
|    iterations           | 69         |
|    time_elapsed         | 2511       |
|    total_timesteps      | 353280     |
| train/                  |            |
|    approx_kl            | 0.01677383 |
|    clip_fraction        | 0.178      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.98      |
|    explained_variance   | 0.828      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.197      |
|    n_updates            | 635        |
|    policy_gradient_loss | -0.015     |
|    std                  | 0.652      |
|    value_loss           | 0.45       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58          |
|    ep_rew_mean          | 32.8        |
| time/                   |             |
|    fps                  | 140         |
|    iterations           | 70          |
|    time_elapsed         | 2552        |
|    total_timesteps      | 358400      |
| train/                  |             |
|    approx_kl            | 0.017715907 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.887       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0622      |
|    n_updates            | 645         |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.65        |
|    value_loss           | 0.313       |
-----------------------------------------
[CURRICULUM] t=360,000 -> scenario stage 3
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.1        |
|    ep_rew_mean          | -7.94       |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 71          |
|    time_elapsed         | 2639        |
|    total_timesteps      | 363520      |
| train/                  |             |
|    approx_kl            | 0.020510564 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.896       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0455      |
|    n_updates            | 655         |
|    policy_gradient_loss | -0.0192     |
|    std                  | 0.646       |
|    value_loss           | 0.299       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.07
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.4        |
|    ep_rew_mean          | -79         |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 72          |
|    time_elapsed         | 2688        |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.029150931 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.554       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.939       |
|    n_updates            | 656         |
|    policy_gradient_loss | 0.00958     |
|    std                  | 0.646       |
|    value_loss           | 2.44        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.5        |
|    ep_rew_mean          | -98.9       |
| time/                   |             |
|    fps                  | 136         |
|    iterations           | 73          |
|    time_elapsed         | 2739        |
|    total_timesteps      | 373760      |
| train/                  |             |
|    approx_kl            | 0.020371668 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.589       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.21        |
|    n_updates            | 657         |
|    policy_gradient_loss | 0.0113      |
|    std                  | 0.646       |
|    value_loss           | 2.82        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.7        |
|    ep_rew_mean          | -67.6       |
| time/                   |             |
|    fps                  | 136         |
|    iterations           | 74          |
|    time_elapsed         | 2782        |
|    total_timesteps      | 378880      |
| train/                  |             |
|    approx_kl            | 0.020570857 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.636       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.4         |
|    n_updates            | 658         |
|    policy_gradient_loss | 0.012       |
|    std                  | 0.645       |
|    value_loss           | 2.78        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49          |
|    ep_rew_mean          | -101        |
| time/                   |             |
|    fps                  | 135         |
|    iterations           | 75          |
|    time_elapsed         | 2839        |
|    total_timesteps      | 384000      |
| train/                  |             |
|    approx_kl            | 0.043865707 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.747       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.612       |
|    n_updates            | 662         |
|    policy_gradient_loss | 0.00222     |
|    std                  | 0.646       |
|    value_loss           | 1.71        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.6        |
|    ep_rew_mean          | -100        |
| time/                   |             |
|    fps                  | 134         |
|    iterations           | 76          |
|    time_elapsed         | 2890        |
|    total_timesteps      | 389120      |
| train/                  |             |
|    approx_kl            | 0.030159358 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.772       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.856       |
|    n_updates            | 665         |
|    policy_gradient_loss | 0.00554     |
|    std                  | 0.648       |
|    value_loss           | 1.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.1        |
|    ep_rew_mean          | -62.7       |
| time/                   |             |
|    fps                  | 133         |
|    iterations           | 77          |
|    time_elapsed         | 2951        |
|    total_timesteps      | 394240      |
| train/                  |             |
|    approx_kl            | 0.026813745 |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.77        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.545       |
|    n_updates            | 675         |
|    policy_gradient_loss | -0.0186     |
|    std                  | 0.647       |
|    value_loss           | 1.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.5        |
|    ep_rew_mean          | -5.02       |
| time/                   |             |
|    fps                  | 133         |
|    iterations           | 78          |
|    time_elapsed         | 2995        |
|    total_timesteps      | 399360      |
| train/                  |             |
|    approx_kl            | 0.028976727 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.747       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.398       |
|    n_updates            | 685         |
|    policy_gradient_loss | -0.0177     |
|    std                  | 0.643       |
|    value_loss           | 1.23        |
-----------------------------------------
[EVAL] t=400,000 supervisor off goal 0.59 collision 0.41 timeout 0.00 return -90.7 colregs -23.0 intervention 0.00 (86.0 s)
[EVAL] t=400,000 supervisor on goal 0.60 collision 0.40 timeout 0.00 return -87.7 colregs -22.9 intervention 0.01 (82.3 s)
-------------------------------------------------
| eval_supervisor_off/            |             |
|    being_overtaken/collision    | 0.55        |
|    being_overtaken/colregs      | -28.8       |
|    being_overtaken/goal         | 0.45        |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.0667      |
|    collision_obstacle           | 0.0167      |
|    collision_rate               | 0.408       |
|    collision_target             | 0.325       |
|    crossing/collision           | 0.8         |
|    crossing/colregs             | -32.9       |
|    crossing/goal                | 0.2         |
|    crossing/intervention        | 0           |
|    episodes                     | 120         |
|    estops_per_episode           | 0           |
|    eval_wall_s                  | 86          |
|    goal_rate                    | 0.592       |
|    head_on/collision            | 0.4         |
|    head_on/colregs              | -26.7       |
|    head_on/goal                 | 0.6         |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0           |
|    mean_colregs_integral        | -23         |
|    mean_return                  | -90.7       |
|    no_target/collision          | 0.1         |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.9         |
|    no_target/intervention       | 0           |
|    null/collision               | 0.15        |
|    null/colregs                 | -1.28       |
|    null/goal                    | 0.85        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.45        |
|    overtaking/colregs           | -48.3       |
|    overtaking/goal              | 0.55        |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 400000      |
| eval_supervisor_on/             |             |
|    being_overtaken/collision    | 0.55        |
|    being_overtaken/colregs      | -28.8       |
|    being_overtaken/goal         | 0.45        |
|    being_overtaken/intervention | 0           |
|    collision_boundary           | 0.0667      |
|    collision_obstacle           | 0.0167      |
|    collision_rate               | 0.4         |
|    collision_target             | 0.317       |
|    crossing/collision           | 0.75        |
|    crossing/colregs             | -32.3       |
|    crossing/goal                | 0.25        |
|    crossing/intervention        | 0.05        |
|    episodes                     | 120         |
|    estops_per_episode           | 0.00833     |
|    eval_wall_s                  | 82.3        |
|    goal_rate                    | 0.6         |
|    head_on/collision            | 0.4         |
|    head_on/colregs              | -26.7       |
|    head_on/goal                 | 0.6         |
|    head_on/intervention         | 0           |
|    intervention_rate            | 0.00833     |
|    mean_colregs_integral        | -22.9       |
|    mean_return                  | -87.7       |
|    no_target/collision          | 0.1         |
|    no_target/colregs            | 0           |
|    no_target/goal               | 0.9         |
|    no_target/intervention       | 0           |
|    null/collision               | 0.15        |
|    null/colregs                 | -1.28       |
|    null/goal                    | 0.85        |
|    null/intervention            | 0           |
|    overtaking/collision         | 0.45        |
|    overtaking/colregs           | -48.3       |
|    overtaking/goal              | 0.55        |
|    overtaking/intervention      | 0           |
|    timeout_rate                 | 0           |
|    timesteps                    | 400000      |
| rollout/                        |             |
|    ep_len_mean                  | 47.9        |
|    ep_rew_mean                  | -81.1       |
| time/                           |             |
|    fps                          | 126         |
|    iterations                   | 79          |
|    time_elapsed                 | 3209        |
|    total_timesteps              | 404480      |
| train/                          |             |
|    approx_kl                    | 0.029252589 |
|    clip_fraction                | 0.242       |
|    clip_range                   | 0.2         |
|    entropy_loss                 | -1.96       |
|    explained_variance           | 0.763       |
|    learning_rate                | 0.0003      |
|    loss                         | 0.484       |
|    n_updates                    | 695         |
|    policy_gradient_loss         | -0.0174     |
|    std                          | 0.643       |
|    value_loss                   | 0.974       |
-------------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.1        |
|    ep_rew_mean          | -42.9       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 80          |
|    time_elapsed         | 3249        |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.023760585 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.95       |
|    explained_variance   | 0.739       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.529       |
|    n_updates            | 705         |
|    policy_gradient_loss | -0.0198     |
|    std                  | 0.643       |
|    value_loss           | 1.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.6        |
|    ep_rew_mean          | -49         |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 81          |
|    time_elapsed         | 3289        |
|    total_timesteps      | 414720      |
| train/                  |             |
|    approx_kl            | 0.025360242 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.94       |
|    explained_variance   | 0.803       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.156       |
|    n_updates            | 715         |
|    policy_gradient_loss | -0.0228     |
|    std                  | 0.636       |
|    value_loss           | 0.993       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.2        |
|    ep_rew_mean          | -24         |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 82          |
|    time_elapsed         | 3327        |
|    total_timesteps      | 419840      |
| train/                  |             |
|    approx_kl            | 0.029625162 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.736       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.395       |
|    n_updates            | 725         |
|    policy_gradient_loss | -0.0182     |
|    std                  | 0.635       |
|    value_loss           | 1.25        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.7        |
|    ep_rew_mean          | -6.38       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 83          |
|    time_elapsed         | 3367        |
|    total_timesteps      | 424960      |
| train/                  |             |
|    approx_kl            | 0.016885905 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.264       |
|    n_updates            | 735         |
|    policy_gradient_loss | -0.018      |
|    std                  | 0.636       |
|    value_loss           | 0.997       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.5        |
|    ep_rew_mean          | -77.2       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 84          |
|    time_elapsed         | 3406        |
|    total_timesteps      | 430080      |
| train/                  |             |
|    approx_kl            | 0.024249803 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.93       |
|    explained_variance   | 0.808       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.318       |
|    n_updates            | 745         |
|    policy_gradient_loss | -0.0192     |
|    std                  | 0.632       |
|    value_loss           | 0.72        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.3       |
|    ep_rew_mean          | -55.9      |
| time/                   |            |
|    fps                  | 126        |
|    iterations           | 85         |
|    time_elapsed         | 3446       |
|    total_timesteps      | 435200     |
| train/                  |            |
|    approx_kl            | 0.02555186 |
|    clip_fraction        | 0.286      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.92      |
|    explained_variance   | 0.81       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.13       |
|    n_updates            | 746        |
|    policy_gradient_loss | 0.00905    |
|    std                  | 0.632      |
|    value_loss           | 1.91       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.3        |
|    ep_rew_mean          | -59         |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 86          |
|    time_elapsed         | 3488        |
|    total_timesteps      | 440320      |
| train/                  |             |
|    approx_kl            | 0.024976436 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.92       |
|    explained_variance   | 0.792       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.533       |
|    n_updates            | 756         |
|    policy_gradient_loss | -0.0199     |
|    std                  | 0.628       |
|    value_loss           | 1.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.5        |
|    ep_rew_mean          | -5.69       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 87          |
|    time_elapsed         | 3526        |
|    total_timesteps      | 445440      |
| train/                  |             |
|    approx_kl            | 0.027857233 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.393       |
|    n_updates            | 766         |
|    policy_gradient_loss | -0.0197     |
|    std                  | 0.622       |
|    value_loss           | 1.11        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.2        |
|    ep_rew_mean          | -30.7       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 88          |
|    time_elapsed         | 3567        |
|    total_timesteps      | 450560      |
| train/                  |             |
|    approx_kl            | 0.027368452 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.89       |
|    explained_variance   | 0.743       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.513       |
|    n_updates            | 769         |
|    policy_gradient_loss | -0.00328    |
|    std                  | 0.622       |
|    value_loss           | 1.32        |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 45.7      |
|    ep_rew_mean          | -58.3     |
| time/                   |           |
|    fps                  | 126       |
|    iterations           | 89        |
|    time_elapsed         | 3606      |
|    total_timesteps      | 455680    |
| train/                  |           |
|    approx_kl            | 0.0455003 |
|    clip_fraction        | 0.231     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.89     |
|    explained_variance   | 0.791     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.259     |
|    n_updates            | 778       |
|    policy_gradient_loss | -0.0165   |
|    std                  | 0.621     |
|    value_loss           | 0.931     |
---------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.1        |
|    ep_rew_mean          | -22.3       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 90          |
|    time_elapsed         | 3643        |
|    total_timesteps      | 460800      |
| train/                  |             |
|    approx_kl            | 0.025289683 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.957       |
|    n_updates            | 780         |
|    policy_gradient_loss | 0.00215     |
|    std                  | 0.62        |
|    value_loss           | 1.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.1        |
|    ep_rew_mean          | -42.8       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 91          |
|    time_elapsed         | 3684        |
|    total_timesteps      | 465920      |
| train/                  |             |
|    approx_kl            | 0.025383627 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.842       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.252       |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.0201     |
|    std                  | 0.618       |
|    value_loss           | 0.796       |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.4        |
|    ep_rew_mean          | -50.2       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 92          |
|    time_elapsed         | 3725        |
|    total_timesteps      | 471040      |
| train/                  |             |
|    approx_kl            | 0.035593554 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.87       |
|    explained_variance   | 0.788       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.328       |
|    n_updates            | 797         |
|    policy_gradient_loss | -0.0154     |
|    std                  | 0.618       |
|    value_loss           | 1.1         |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.9        |
|    ep_rew_mean          | -29.5       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 93          |
|    time_elapsed         | 3763        |
|    total_timesteps      | 476160      |
| train/                  |             |
|    approx_kl            | 0.036507465 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.87       |
|    explained_variance   | 0.822       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.553       |
|    n_updates            | 802         |
|    policy_gradient_loss | -0.00373    |
|    std                  | 0.617       |
|    value_loss           | 1.33        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.7        |
|    ep_rew_mean          | 1.45        |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 94          |
|    time_elapsed         | 3802        |
|    total_timesteps      | 481280      |
| train/                  |             |
|    approx_kl            | 0.048651766 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.87       |
|    explained_variance   | 0.834       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.58        |
|    n_updates            | 805         |
|    policy_gradient_loss | 0.00309     |
|    std                  | 0.616       |
|    value_loss           | 1.08        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.4       |
|    ep_rew_mean          | -38.5      |
| time/                   |            |
|    fps                  | 126        |
|    iterations           | 95         |
|    time_elapsed         | 3840       |
|    total_timesteps      | 486400     |
| train/                  |            |
|    approx_kl            | 0.02612264 |
|    clip_fraction        | 0.251      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.86      |
|    explained_variance   | 0.753      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.226      |
|    n_updates            | 815        |
|    policy_gradient_loss | -0.019     |
|    std                  | 0.611      |
|    value_loss           | 0.881      |
----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.2        |
|    ep_rew_mean          | -33.6       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 96          |
|    time_elapsed         | 3878        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.035871375 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.85       |
|    explained_variance   | 0.835       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.243       |
|    n_updates            | 825         |
|    policy_gradient_loss | -0.018      |
|    std                  | 0.608       |
|    value_loss           | 0.83        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.8        |
|    ep_rew_mean          | -22         |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 97          |
|    time_elapsed         | 3921        |
|    total_timesteps      | 496640      |
| train/                  |             |
|    approx_kl            | 0.027298193 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.837       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.282       |
|    n_updates            | 835         |
|    policy_gradient_loss | -0.0247     |
|    std                  | 0.603       |
|    value_loss           | 0.863       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48          |
|    ep_rew_mean          | -27.7       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 98          |
|    time_elapsed         | 3964        |
|    total_timesteps      | 501760      |
| train/                  |             |
|    approx_kl            | 0.031770006 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.854       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.277       |
|    n_updates            | 841         |
|    policy_gradient_loss | -0.0118     |
|    std                  | 0.602       |
|    value_loss           | 0.868       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49          |
|    ep_rew_mean          | -26.8       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 99          |
|    time_elapsed         | 4010        |
|    total_timesteps      | 506880      |
| train/                  |             |
|    approx_kl            | 0.034237515 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.287       |
|    n_updates            | 849         |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.601       |
|    value_loss           | 0.971       |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.7       |
|    ep_rew_mean          | -0.88      |
| time/                   |            |
|    fps                  | 126        |
|    iterations           | 100        |
|    time_elapsed         | 4047       |
|    total_timesteps      | 512000     |
| train/                  |            |
|    approx_kl            | 0.03555782 |
|    clip_fraction        | 0.251      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.81      |
|    explained_variance   | 0.811      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.147      |
|    n_updates            | 858        |
|    policy_gradient_loss | -0.0206    |
|    std                  | 0.595      |
|    value_loss           | 0.84       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 44.2       |
|    ep_rew_mean          | -57.4      |
| time/                   |            |
|    fps                  | 126        |
|    iterations           | 101        |
|    time_elapsed         | 4088       |
|    total_timesteps      | 517120     |
| train/                  |            |
|    approx_kl            | 0.06134988 |
|    clip_fraction        | 0.201      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.79      |
|    explained_variance   | 0.732      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.366      |
|    n_updates            | 865        |
|    policy_gradient_loss | -0.00919   |
|    std                  | 0.592      |
|    value_loss           | 1.06       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.1       |
|    ep_rew_mean          | -48.1      |
| time/                   |            |
|    fps                  | 126        |
|    iterations           | 102        |
|    time_elapsed         | 4130       |
|    total_timesteps      | 522240     |
| train/                  |            |
|    approx_kl            | 0.02420137 |
|    clip_fraction        | 0.235      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.79      |
|    explained_variance   | 0.845      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.227      |
|    n_updates            | 875        |
|    policy_gradient_loss | -0.0188    |
|    std                  | 0.592      |
|    value_loss           | 0.939      |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.6        |
|    ep_rew_mean          | -39.8       |
| time/                   |             |
|    fps                  | 126         |
|    iterations           | 103         |
|    time_elapsed         | 4171        |
|    total_timesteps      | 527360      |
| train/                  |             |
|    approx_kl            | 0.051014997 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.795       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.355       |
|    n_updates            | 883         |
|    policy_gradient_loss | -0.0131     |
|    std                  | 0.593       |
|    value_loss           | 0.972       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.3       |
|    ep_rew_mean          | -16.2      |
| time/                   |            |
|    fps                  | 126        |
|    iterations           | 104        |
|    time_elapsed         | 4210       |
|    total_timesteps      | 532480     |
| train/                  |            |
|    approx_kl            | 0.03397104 |
|    clip_fraction        | 0.19       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.79      |
|    explained_variance   | 0.803      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.362      |
|    n_updates            | 889        |
|    policy_gradient_loss | -0.0104    |
|    std                  | 0.59       |
|    value_loss           | 1.13       |
----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.5       |
|    ep_rew_mean          | -27        |
| time/                   |            |
|    fps                  | 126        |
|    iterations           | 105        |
|    time_elapsed         | 4248       |
|    total_timesteps      | 537600     |
| train/                  |            |
|    approx_kl            | 0.03234494 |
|    clip_fraction        | 0.26       |
