Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v12_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    std                  | 0.609       |
|    value_loss           | 1.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.9        |
|    ep_rew_mean          | -54.4       |
| time/                   |             |
|    fps                  | 141         |
|    iterations           | 91          |
|    time_elapsed         | 3293        |
|    total_timesteps      | 465920      |
| train/                  |             |
|    approx_kl            | 0.025673006 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.85        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.227       |
|    n_updates            | 799         |
|    policy_gradient_loss | -0.024      |
|    std                  | 0.606       |
|    value_loss           | 0.789       |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 55.2        |
|    ep_rew_mean          | -31.2       |
| time/                   |             |
|    fps                  | 141         |
|    iterations           | 92          |
|    time_elapsed         | 3337        |
|    total_timesteps      | 471040      |
| train/                  |             |
|    approx_kl            | 0.045202784 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.83       |
|    explained_variance   | 0.823       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.256       |
|    n_updates            | 808         |
|    policy_gradient_loss | -0.0163     |
|    std                  | 0.6         |
|    value_loss           | 0.806       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.7        |
|    ep_rew_mean          | -61.9       |
| time/                   |             |
|    fps                  | 140         |
|    iterations           | 93          |
|    time_elapsed         | 3383        |
|    total_timesteps      | 476160      |
| train/                  |             |
|    approx_kl            | 0.027620643 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.792       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.308       |
|    n_updates            | 818         |
|    policy_gradient_loss | -0.0204     |
|    std                  | 0.596       |
|    value_loss           | 0.839       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.4        |
|    ep_rew_mean          | -93.4       |
| time/                   |             |
|    fps                  | 140         |
|    iterations           | 94          |
|    time_elapsed         | 3426        |
|    total_timesteps      | 481280      |
| train/                  |             |
|    approx_kl            | 0.025377126 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.768       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.777       |
|    n_updates            | 820         |
|    policy_gradient_loss | -8.02e-05   |
|    std                  | 0.596       |
|    value_loss           | 1.63        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52.3       |
|    ep_rew_mean          | -59.7      |
| time/                   |            |
|    fps                  | 139        |
|    iterations           | 95         |
|    time_elapsed         | 3477       |
|    total_timesteps      | 486400     |
| train/                  |            |
|    approx_kl            | 0.02516312 |
|    clip_fraction        | 0.216      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.8       |
|    explained_variance   | 0.809      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.393      |
|    n_updates            | 830        |
|    policy_gradient_loss | -0.0194    |
|    std                  | 0.594      |
|    value_loss           | 1.17       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54          |
|    ep_rew_mean          | -45.7       |
| time/                   |             |
|    fps                  | 139         |
|    iterations           | 96          |
|    time_elapsed         | 3522        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.022284126 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.838       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.235       |
|    n_updates            | 840         |
|    policy_gradient_loss | -0.0236     |
|    std                  | 0.594       |
|    value_loss           | 0.795       |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.8        |
|    ep_rew_mean          | -116        |
| time/                   |             |
|    fps                  | 139         |
|    iterations           | 97          |
|    time_elapsed         | 3563        |
|    total_timesteps      | 496640      |
| train/                  |             |
|    approx_kl            | 0.037929278 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.831       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.21        |
|    n_updates            | 850         |
|    policy_gradient_loss | -0.0176     |
|    std                  | 0.593       |
|    value_loss           | 0.759       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.3       |
|    ep_rew_mean          | -88.9      |
| time/                   |            |
|    fps                  | 139        |
|    iterations           | 98         |
|    time_elapsed         | 3609       |
|    total_timesteps      | 501760     |
| train/                  |            |
|    approx_kl            | 0.02369587 |
|    clip_fraction        | 0.204      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.79      |
|    explained_variance   | 0.803      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.329      |
|    n_updates            | 860        |
|    policy_gradient_loss | -0.0209    |
|    std                  | 0.592      |
|    value_loss           | 1.24       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.9        |
|    ep_rew_mean          | -48.3       |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 99          |
|    time_elapsed         | 3648        |
|    total_timesteps      | 506880      |
| train/                  |             |
|    approx_kl            | 0.055229977 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.788       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.663       |
|    n_updates            | 862         |
|    policy_gradient_loss | 0.00549     |
|    std                  | 0.592       |
|    value_loss           | 1.7         |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.7       |
|    ep_rew_mean          | -47.5      |
| time/                   |            |
|    fps                  | 138        |
|    iterations           | 100        |
|    time_elapsed         | 3687       |
|    total_timesteps      | 512000     |
| train/                  |            |
|    approx_kl            | 0.03356843 |
|    clip_fraction        | 0.224      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.79      |
|    explained_variance   | 0.779      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.584      |
|    n_updates            | 866        |
|    policy_gradient_loss | -0.00929   |
|    std                  | 0.591      |
|    value_loss           | 1.34       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52         |
|    ep_rew_mean          | -35.7      |
| time/                   |            |
|    fps                  | 138        |
|    iterations           | 101        |
|    time_elapsed         | 3727       |
|    total_timesteps      | 517120     |
| train/                  |            |
|    approx_kl            | 0.02680028 |
|    clip_fraction        | 0.217      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.78      |
|    explained_variance   | 0.74       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.274      |
|    n_updates            | 876        |
|    policy_gradient_loss | -0.0181    |
|    std                  | 0.585      |
|    value_loss           | 1.19       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.9        |
|    ep_rew_mean          | -42.3       |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 102         |
|    time_elapsed         | 3771        |
|    total_timesteps      | 522240      |
| train/                  |             |
|    approx_kl            | 0.031421907 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.76       |
|    explained_variance   | 0.798       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.264       |
|    n_updates            | 886         |
|    policy_gradient_loss | -0.0261     |
|    std                  | 0.579       |
|    value_loss           | 0.804       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 48.9      |
|    ep_rew_mean          | -63.5     |
| time/                   |           |
|    fps                  | 138       |
|    iterations           | 103       |
|    time_elapsed         | 3810      |
|    total_timesteps      | 527360    |
| train/                  |           |
|    approx_kl            | 0.0309724 |
|    clip_fraction        | 0.216     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.74     |
|    explained_variance   | 0.787     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.418     |
|    n_updates            | 890       |
|    policy_gradient_loss | -0.00353  |
|    std                  | 0.579     |
|    value_loss           | 1.19      |
---------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.6        |
|    ep_rew_mean          | -27         |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 104         |
|    time_elapsed         | 3845        |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.033921625 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.847       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.353       |
|    n_updates            | 894         |
|    policy_gradient_loss | -0.00104    |
|    std                  | 0.579       |
|    value_loss           | 1.02        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.7        |
|    ep_rew_mean          | -79.6       |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 105         |
|    time_elapsed         | 3885        |
|    total_timesteps      | 537600      |
| train/                  |             |
|    approx_kl            | 0.041743584 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.841       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.441       |
|    n_updates            | 897         |
|    policy_gradient_loss | -0.00385    |
|    std                  | 0.579       |
|    value_loss           | 0.925       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.4       |
|    ep_rew_mean          | -75.5      |
| time/                   |            |
|    fps                  | 138        |
|    iterations           | 106        |
|    time_elapsed         | 3926       |
|    total_timesteps      | 542720     |
| train/                  |            |
|    approx_kl            | 0.04964638 |
|    clip_fraction        | 0.229      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.74      |
|    explained_variance   | 0.841      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.39       |
|    n_updates            | 903        |
|    policy_gradient_loss | -0.0108    |
|    std                  | 0.579      |
|    value_loss           | 1.15       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.4        |
|    ep_rew_mean          | -65.8       |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 107         |
|    time_elapsed         | 3969        |
|    total_timesteps      | 547840      |
| train/                  |             |
|    approx_kl            | 0.024793236 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.83        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.404       |
|    n_updates            | 913         |
|    policy_gradient_loss | -0.0231     |
|    std                  | 0.576       |
|    value_loss           | 1.08        |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.6        |
|    ep_rew_mean          | -70.8       |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 108         |
|    time_elapsed         | 4006        |
|    total_timesteps      | 552960      |
| train/                  |             |
|    approx_kl            | 0.029535433 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.856       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.3         |
|    n_updates            | 919         |
|    policy_gradient_loss | -0.0129     |
|    std                  | 0.574       |
|    value_loss           | 0.893       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.9        |
|    ep_rew_mean          | -65.2       |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 109         |
|    time_elapsed         | 4050        |
|    total_timesteps      | 558080      |
| train/                  |             |
|    approx_kl            | 0.028634956 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.83        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.259       |
|    n_updates            | 929         |
|    policy_gradient_loss | -0.0207     |
|    std                  | 0.57        |
|    value_loss           | 0.958       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.9       |
|    ep_rew_mean          | -28        |
| time/                   |            |
|    fps                  | 137        |
|    iterations           | 110        |
|    time_elapsed         | 4097       |
|    total_timesteps      | 563200     |
| train/                  |            |
|    approx_kl            | 0.03050885 |
|    clip_fraction        | 0.243      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.7       |
|    explained_variance   | 0.833      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.315      |
|    n_updates            | 939        |
|    policy_gradient_loss | -0.0187    |
|    std                  | 0.562      |
|    value_loss           | 0.888      |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.1       |
|    ep_rew_mean          | -33.3      |
| time/                   |            |
|    fps                  | 137        |
|    iterations           | 111        |
|    time_elapsed         | 4141       |
|    total_timesteps      | 568320     |
| train/                  |            |
|    approx_kl            | 0.02578903 |
|    clip_fraction        | 0.198      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.68      |
|    explained_variance   | 0.788      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.573      |
|    n_updates            | 943        |
|    policy_gradient_loss | -0.00613   |
|    std                  | 0.56       |
|    value_loss           | 1.1        |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.8       |
|    ep_rew_mean          | -73.6      |
| time/                   |            |
|    fps                  | 136        |
|    iterations           | 112        |
|    time_elapsed         | 4189       |
|    total_timesteps      | 573440     |
| train/                  |            |
|    approx_kl            | 0.03340845 |
|    clip_fraction        | 0.19       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.68      |
|    explained_variance   | 0.815      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.32       |
|    n_updates            | 947        |
|    policy_gradient_loss | -0.00608   |
|    std                  | 0.559      |
|    value_loss           | 0.978      |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.5       |
|    ep_rew_mean          | -31.4      |
| time/                   |            |
|    fps                  | 136        |
|    iterations           | 113        |
|    time_elapsed         | 4238       |
|    total_timesteps      | 578560     |
| train/                  |            |
|    approx_kl            | 0.03343784 |
|    clip_fraction        | 0.219      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.67      |
|    explained_variance   | 0.817      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.417      |
|    n_updates            | 951        |
|    policy_gradient_loss | -0.00287   |
|    std                  | 0.559      |
|    value_loss           | 1.15       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.1        |
|    ep_rew_mean          | -26.2       |
| time/                   |             |
|    fps                  | 136         |
|    iterations           | 114         |
|    time_elapsed         | 4282        |
|    total_timesteps      | 583680      |
| train/                  |             |
|    approx_kl            | 0.036502887 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.67       |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.284       |
|    n_updates            | 958         |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.558       |
|    value_loss           | 1.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.8        |
|    ep_rew_mean          | -33         |
| time/                   |             |
|    fps                  | 136         |
|    iterations           | 115         |
|    time_elapsed         | 4320        |
|    total_timesteps      | 588800      |
| train/                  |             |
|    approx_kl            | 0.028453115 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.68       |
|    explained_variance   | 0.83        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.209       |
|    n_updates            | 968         |
|    policy_gradient_loss | -0.0191     |
|    std                  | 0.559       |
|    value_loss           | 0.659       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.8        |
|    ep_rew_mean          | -38.5       |
| time/                   |             |
|    fps                  | 136         |
|    iterations           | 116         |
|    time_elapsed         | 4362        |
|    total_timesteps      | 593920      |
| train/                  |             |
|    approx_kl            | 0.024518248 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.67       |
|    explained_variance   | 0.822       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.194       |
|    n_updates            | 978         |
|    policy_gradient_loss | -0.0189     |
|    std                  | 0.555       |
|    value_loss           | 0.732       |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47          |
|    ep_rew_mean          | -51.1       |
| time/                   |             |
|    fps                  | 136         |
|    iterations           | 117         |
|    time_elapsed         | 4403        |
|    total_timesteps      | 599040      |
| train/                  |             |
|    approx_kl            | 0.036640096 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.66       |
|    explained_variance   | 0.84        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.125       |
|    n_updates            | 985         |
|    policy_gradient_loss | -0.0144     |
|    std                  | 0.554       |
|    value_loss           | 0.729       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
[EVAL] t=600,000 supervisor off goal 0.60 collision 0.40 timeout 0.00 return -102.7 colregs -32.6 intervention 0.00 (80.2 s)
[EVAL] t=600,000 supervisor on goal 0.59 collision 0.41 timeout 0.00 return -108.6 colregs -33.1 intervention 0.03 (77.9 s)
------------------------------------------------
| eval_supervisor_off/            |            |
|    being_overtaken/collision    | 0.6        |
|    being_overtaken/colregs      | -42.6      |
|    being_overtaken/goal         | 0.4        |
|    being_overtaken/intervention | 0          |
|    collision_boundary           | 0.108      |
|    collision_obstacle           | 0.00833    |
|    collision_rate               | 0.4        |
|    collision_target             | 0.283      |
|    crossing/collision           | 0.75       |
|    crossing/colregs             | -36.5      |
|    crossing/goal                | 0.25       |
|    crossing/intervention        | 0          |
|    episodes                     | 120        |
|    estops_per_episode           | 0          |
|    eval_wall_s                  | 80.2       |
|    goal_rate                    | 0.6        |
|    head_on/collision            | 0.25       |
|    head_on/colregs              | -34        |
|    head_on/goal                 | 0.75       |
|    head_on/intervention         | 0          |
|    intervention_rate            | 0          |
|    mean_colregs_integral        | -32.6      |
|    mean_return                  | -103       |
|    no_target/collision          | 0.1        |
|    no_target/colregs            | 0          |
|    no_target/goal               | 0.9        |
|    no_target/intervention       | 0          |
|    null/collision               | 0.3        |
|    null/colregs                 | -4.54      |
|    null/goal                    | 0.7        |
|    null/intervention            | 0          |
|    overtaking/collision         | 0.4        |
|    overtaking/colregs           | -78.3      |
|    overtaking/goal              | 0.6        |
|    overtaking/intervention      | 0          |
|    timeout_rate                 | 0          |
|    timesteps                    | 600000     |
| eval_supervisor_on/             |            |
|    being_overtaken/collision    | 0.6        |
|    being_overtaken/colregs      | -42.6      |
|    being_overtaken/goal         | 0.4        |
|    being_overtaken/intervention | 0          |
|    collision_boundary           | 0.117      |
|    collision_obstacle           | 0.00833    |
|    collision_rate               | 0.408      |
|    collision_target             | 0.283      |
|    crossing/collision           | 0.75       |
|    crossing/colregs             | -41        |
|    crossing/goal                | 0.25       |
|    crossing/intervention        | 0.05       |
|    episodes                     | 120        |
|    estops_per_episode           | 0.025      |
|    eval_wall_s                  | 77.9       |
|    goal_rate                    | 0.592      |
|    head_on/collision            | 0.25       |
|    head_on/colregs              | -34        |
|    head_on/goal                 | 0.75       |
|    head_on/intervention         | 0          |
|    intervention_rate            | 0.025      |
|    mean_colregs_integral        | -33.1      |
|    mean_return                  | -109       |
|    no_target/collision          | 0.1        |
|    no_target/colregs            | 0          |
|    no_target/goal               | 0.9        |
|    no_target/intervention       | 0          |
|    null/collision               | 0.3        |
|    null/colregs                 | -4.54      |
|    null/goal                    | 0.7        |
|    null/intervention            | 0          |
|    overtaking/collision         | 0.45       |
|    overtaking/colregs           | -76.5      |
|    overtaking/goal              | 0.55       |
|    overtaking/intervention      | 0.1        |
|    timeout_rate                 | 0          |
|    timesteps                    | 600000     |
| rollout/                        |            |
|    ep_len_mean                  | 49.4       |
|    ep_rew_mean                  | -17.6      |
| time/                           |            |
|    fps                          | 131        |
|    iterations                   | 118        |
|    time_elapsed                 | 4596       |
|    total_timesteps              | 604160     |
| train/                          |            |
|    approx_kl                    | 0.03526665 |
|    clip_fraction                | 0.24       |
|    clip_range                   | 0.2        |
|    entropy_loss                 | -1.66      |
|    explained_variance           | 0.834      |
|    learning_rate                | 0.0003     |
|    loss                         | 0.506      |
|    n_updates                    | 989        |
|    policy_gradient_loss         | -0.00251   |
|    std                          | 0.554      |
|    value_loss                   | 1.18       |
------------------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 44.9        |
|    ep_rew_mean          | -81.8       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 119         |
|    time_elapsed         | 4638        |
|    total_timesteps      | 609280      |
| train/                  |             |
|    approx_kl            | 0.037175145 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.65       |
|    explained_variance   | 0.804       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.318       |
|    n_updates            | 993         |
|    policy_gradient_loss | -0.00512    |
|    std                  | 0.552       |
|    value_loss           | 0.933       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.4        |
|    ep_rew_mean          | -30.1       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 120         |
|    time_elapsed         | 4679        |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.044815935 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.65       |
|    explained_variance   | 0.791       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.326       |
|    n_updates            | 1001        |
|    policy_gradient_loss | -0.0145     |
|    std                  | 0.551       |
|    value_loss           | 1.31        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.8        |
|    ep_rew_mean          | -40.1       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 121         |
|    time_elapsed         | 4719        |
|    total_timesteps      | 619520      |
| train/                  |             |
|    approx_kl            | 0.030727739 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.64       |
|    explained_variance   | 0.805       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.198       |
|    n_updates            | 1011        |
|    policy_gradient_loss | -0.0249     |
|    std                  | 0.548       |
|    value_loss           | 0.754       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.4        |
|    ep_rew_mean          | -44.2       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 122         |
|    time_elapsed         | 4758        |
|    total_timesteps      | 624640      |
| train/                  |             |
|    approx_kl            | 0.030625999 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.836       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.274       |
|    n_updates            | 1014        |
|    policy_gradient_loss | 0.00178     |
|    std                  | 0.547       |
|    value_loss           | 0.913       |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.4       |
|    ep_rew_mean          | -46.7      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 123        |
|    time_elapsed         | 4802       |
|    total_timesteps      | 629760     |
| train/                  |            |
|    approx_kl            | 0.04493282 |
|    clip_fraction        | 0.242      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.63      |
|    explained_variance   | 0.846      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.233      |
|    n_updates            | 1021       |
|    policy_gradient_loss | -0.014     |
|    std                  | 0.547      |
|    value_loss           | 0.79       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.8       |
|    ep_rew_mean          | -25.4      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 124        |
|    time_elapsed         | 4841       |
|    total_timesteps      | 634880     |
| train/                  |            |
|    approx_kl            | 0.03251609 |
|    clip_fraction        | 0.242      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.63      |
|    explained_variance   | 0.811      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.291      |
|    n_updates            | 1028       |
|    policy_gradient_loss | -0.0152    |
|    std                  | 0.546      |
|    value_loss           | 1.04       |
----------------------------------------
[CURRICULUM] t=640,000 -> scenario stage 4
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.6        |
|    ep_rew_mean          | -50         |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 125         |
|    time_elapsed         | 4883        |
|    total_timesteps      | 640000      |
| train/                  |             |
|    approx_kl            | 0.028237144 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.813       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.237       |
|    n_updates            | 1038        |
|    policy_gradient_loss | -0.0216     |
|    std                  | 0.543       |
|    value_loss           | 0.825       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.8       |
|    ep_rew_mean          | -37.5      |
| time/                   |            |
|    fps                  | 130        |
|    iterations           | 126        |
|    time_elapsed         | 4926       |
|    total_timesteps      | 645120     |
| train/                  |            |
|    approx_kl            | 0.03006114 |
|    clip_fraction        | 0.245      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.62      |
|    explained_variance   | 0.804      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.236      |
|    n_updates            | 1048       |
|    policy_gradient_loss | -0.0218    |
|    std                  | 0.541      |
|    value_loss           | 0.882      |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.5       |
|    ep_rew_mean          | -30.8      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 127        |
|    time_elapsed         | 4962       |
|    total_timesteps      | 650240     |
| train/                  |            |
|    approx_kl            | 0.03350808 |
|    clip_fraction        | 0.211      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.61      |
|    explained_variance   | 0.511      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.423      |
|    n_updates            | 1051       |
|    policy_gradient_loss | 0.00195    |
|    std                  | 0.541      |
|    value_loss           | 2.03       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.5        |
|    ep_rew_mean          | -66.5       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 128         |
|    time_elapsed         | 5001        |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.045719836 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.775       |
