Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v11_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    total_timesteps      | 496640      |
| train/                  |             |
|    approx_kl            | 0.025691878 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.89       |
|    explained_variance   | 0.8         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.335       |
|    n_updates            | 813         |
|    policy_gradient_loss | -0.0204     |
|    std                  | 0.618       |
|    value_loss           | 1.03        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.6        |
|    ep_rew_mean          | -42.3       |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 98          |
|    time_elapsed         | 3627        |
|    total_timesteps      | 501760      |
| train/                  |             |
|    approx_kl            | 0.022893887 |
|    clip_fraction        | 0.205       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.851       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.239       |
|    n_updates            | 823         |
|    policy_gradient_loss | -0.0233     |
|    std                  | 0.621       |
|    value_loss           | 0.755       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.8        |
|    ep_rew_mean          | -19.4       |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 99          |
|    time_elapsed         | 3663        |
|    total_timesteps      | 506880      |
| train/                  |             |
|    approx_kl            | 0.059771914 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.81        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.411       |
|    n_updates            | 828         |
|    policy_gradient_loss | -0.0055     |
|    std                  | 0.621       |
|    value_loss           | 1.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.2        |
|    ep_rew_mean          | -56.2       |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 100         |
|    time_elapsed         | 3705        |
|    total_timesteps      | 512000      |
| train/                  |             |
|    approx_kl            | 0.028817063 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.88       |
|    explained_variance   | 0.803       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.241       |
|    n_updates            | 838         |
|    policy_gradient_loss | -0.0198     |
|    std                  | 0.617       |
|    value_loss           | 0.789       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.3        |
|    ep_rew_mean          | -34.4       |
| time/                   |             |
|    fps                  | 138         |
|    iterations           | 101         |
|    time_elapsed         | 3745        |
|    total_timesteps      | 517120      |
| train/                  |             |
|    approx_kl            | 0.024301702 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.87       |
|    explained_variance   | 0.822       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.366       |
|    n_updates            | 848         |
|    policy_gradient_loss | -0.02       |
|    std                  | 0.615       |
|    value_loss           | 0.99        |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.6       |
|    ep_rew_mean          | -55.1      |
| time/                   |            |
|    fps                  | 137        |
|    iterations           | 102        |
|    time_elapsed         | 3784       |
|    total_timesteps      | 522240     |
| train/                  |            |
|    approx_kl            | 0.03309841 |
|    clip_fraction        | 0.209      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.86      |
|    explained_variance   | 0.832      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.356      |
|    n_updates            | 856        |
|    policy_gradient_loss | -0.0127    |
|    std                  | 0.614      |
|    value_loss           | 0.971      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.5        |
|    ep_rew_mean          | -3.04       |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 103         |
|    time_elapsed         | 3822        |
|    total_timesteps      | 527360      |
| train/                  |             |
|    approx_kl            | 0.021391805 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.85       |
|    explained_variance   | 0.859       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.273       |
|    n_updates            | 866         |
|    policy_gradient_loss | -0.0231     |
|    std                  | 0.604       |
|    value_loss           | 0.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49          |
|    ep_rew_mean          | -48.1       |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 104         |
|    time_elapsed         | 3864        |
|    total_timesteps      | 532480      |
| train/                  |             |
|    approx_kl            | 0.028537398 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.83       |
|    explained_variance   | 0.821       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.18        |
|    n_updates            | 876         |
|    policy_gradient_loss | -0.0214     |
|    std                  | 0.601       |
|    value_loss           | 0.678       |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.3        |
|    ep_rew_mean          | -40         |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 105         |
|    time_elapsed         | 3906        |
|    total_timesteps      | 537600      |
| train/                  |             |
|    approx_kl            | 0.029429743 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.807       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.235       |
|    n_updates            | 884         |
|    policy_gradient_loss | -0.0183     |
|    std                  | 0.599       |
|    value_loss           | 0.953       |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 53         |
|    ep_rew_mean          | -31        |
| time/                   |            |
|    fps                  | 137        |
|    iterations           | 106        |
|    time_elapsed         | 3945       |
|    total_timesteps      | 542720     |
| train/                  |            |
|    approx_kl            | 0.05422864 |
|    clip_fraction        | 0.232      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.81      |
|    explained_variance   | 0.814      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.183      |
|    n_updates            | 893        |
|    policy_gradient_loss | -0.0183    |
|    std                  | 0.597      |
|    value_loss           | 0.837      |
----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 54.3       |
|    ep_rew_mean          | -5         |
| time/                   |            |
|    fps                  | 137        |
|    iterations           | 107        |
|    time_elapsed         | 3982       |
|    total_timesteps      | 547840     |
| train/                  |            |
|    approx_kl            | 0.04191444 |
|    clip_fraction        | 0.248      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.8       |
|    explained_variance   | 0.778      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.248      |
|    n_updates            | 903        |
|    policy_gradient_loss | -0.0191    |
|    std                  | 0.592      |
|    value_loss           | 0.889      |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.9        |
|    ep_rew_mean          | 24.3        |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 108         |
|    time_elapsed         | 4019        |
|    total_timesteps      | 552960      |
| train/                  |             |
|    approx_kl            | 0.033929568 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.805       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.164       |
|    n_updates            | 911         |
|    policy_gradient_loss | -0.0175     |
|    std                  | 0.585       |
|    value_loss           | 0.674       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.7        |
|    ep_rew_mean          | -15.2       |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 109         |
|    time_elapsed         | 4057        |
|    total_timesteps      | 558080      |
| train/                  |             |
|    approx_kl            | 0.047377944 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.76       |
|    explained_variance   | 0.754       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.253       |
|    n_updates            | 915         |
|    policy_gradient_loss | -0.0026     |
|    std                  | 0.583       |
|    value_loss           | 0.835       |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52.7       |
|    ep_rew_mean          | -17.2      |
| time/                   |            |
|    fps                  | 137        |
|    iterations           | 110        |
|    time_elapsed         | 4096       |
|    total_timesteps      | 563200     |
| train/                  |            |
|    approx_kl            | 0.03326139 |
|    clip_fraction        | 0.255      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.76      |
|    explained_variance   | 0.782      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.209      |
|    n_updates            | 925        |
|    policy_gradient_loss | -0.0214    |
|    std                  | 0.582      |
|    value_loss           | 0.809      |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 53.1       |
|    ep_rew_mean          | -20.1      |
| time/                   |            |
|    fps                  | 137        |
|    iterations           | 111        |
|    time_elapsed         | 4136       |
|    total_timesteps      | 568320     |
| train/                  |            |
|    approx_kl            | 0.03155221 |
|    clip_fraction        | 0.231      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.75      |
|    explained_variance   | 0.848      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.276      |
|    n_updates            | 930        |
|    policy_gradient_loss | -0.0118    |
|    std                  | 0.581      |
|    value_loss           | 0.695      |
----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.9       |
|    ep_rew_mean          | -30        |
| time/                   |            |
|    fps                  | 137        |
|    iterations           | 112        |
|    time_elapsed         | 4174       |
|    total_timesteps      | 573440     |
| train/                  |            |
|    approx_kl            | 0.04545876 |
|    clip_fraction        | 0.242      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.75      |
|    explained_variance   | 0.802      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.254      |
|    n_updates            | 940        |
|    policy_gradient_loss | -0.0183    |
|    std                  | 0.581      |
|    value_loss           | 0.843      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.9        |
|    ep_rew_mean          | -70.3       |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 113         |
|    time_elapsed         | 4217        |
|    total_timesteps      | 578560      |
| train/                  |             |
|    approx_kl            | 0.029316524 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.17        |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.0199     |
|    std                  | 0.576       |
|    value_loss           | 0.739       |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.1        |
|    ep_rew_mean          | -25.7       |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 114         |
|    time_elapsed         | 4257        |
|    total_timesteps      | 583680      |
| train/                  |             |
|    approx_kl            | 0.034883924 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.829       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.306       |
|    n_updates            | 957         |
|    policy_gradient_loss | -0.0167     |
|    std                  | 0.574       |
|    value_loss           | 1.06        |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.3        |
|    ep_rew_mean          | -9.34       |
| time/                   |             |
|    fps                  | 137         |
|    iterations           | 115         |
|    time_elapsed         | 4297        |
|    total_timesteps      | 588800      |
| train/                  |             |
|    approx_kl            | 0.019022577 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.795       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.808       |
|    n_updates            | 958         |
|    policy_gradient_loss | 0.00562     |
|    std                  | 0.574       |
|    value_loss           | 1.44        |
-----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.1        |
|    ep_rew_mean          | -40.6       |
| time/                   |             |
|    fps                  | 136         |
|    iterations           | 116         |
|    time_elapsed         | 4339        |
|    total_timesteps      | 593920      |
| train/                  |             |
|    approx_kl            | 0.035483107 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.828       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.281       |
|    n_updates            | 968         |
|    policy_gradient_loss | -0.0203     |
|    std                  | 0.572       |
|    value_loss           | 0.662       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.1        |
|    ep_rew_mean          | -61.2       |
| time/                   |             |
|    fps                  | 136         |
|    iterations           | 117         |
|    time_elapsed         | 4379        |
|    total_timesteps      | 599040      |
| train/                  |             |
|    approx_kl            | 0.022299267 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.82        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.704       |
|    n_updates            | 969         |
|    policy_gradient_loss | 0.017       |
|    std                  | 0.572       |
|    value_loss           | 1.37        |
-----------------------------------------
[EVAL] t=600,000 supervisor off goal 0.66 collision 0.34 timeout 0.00 return -71.7 colregs -30.5 intervention 0.00 (84.9 s)
[EVAL] t=600,000 supervisor on goal 0.65 collision 0.35 timeout 0.00 return -75.3 colregs -29.9 intervention 0.03 (86.8 s)
------------------------------------------------
| eval_supervisor_off/            |            |
|    being_overtaken/collision    | 0.45       |
|    being_overtaken/colregs      | -43.1      |
|    being_overtaken/goal         | 0.55       |
|    being_overtaken/intervention | 0          |
|    collision_boundary           | 0.0667     |
|    collision_obstacle           | 0.025      |
|    collision_rate               | 0.342      |
|    collision_target             | 0.25       |
|    crossing/collision           | 0.75       |
|    crossing/colregs             | -29.1      |
|    crossing/goal                | 0.25       |
|    crossing/intervention        | 0          |
|    episodes                     | 120        |
|    estops_per_episode           | 0          |
|    eval_wall_s                  | 84.9       |
|    goal_rate                    | 0.658      |
|    head_on/collision            | 0.2        |
|    head_on/colregs              | -29.8      |
|    head_on/goal                 | 0.8        |
|    head_on/intervention         | 0          |
|    intervention_rate            | 0          |
|    mean_colregs_integral        | -30.5      |
|    mean_return                  | -71.7      |
|    no_target/collision          | 0.1        |
|    no_target/colregs            | 0          |
|    no_target/goal               | 0.9        |
|    no_target/intervention       | 0          |
|    null/collision               | 0.05       |
|    null/colregs                 | -5.51      |
|    null/goal                    | 0.95       |
|    null/intervention            | 0          |
|    overtaking/collision         | 0.5        |
|    overtaking/colregs           | -75.7      |
|    overtaking/goal              | 0.5        |
|    overtaking/intervention      | 0          |
|    timeout_rate                 | 0          |
|    timesteps                    | 600000     |
| eval_supervisor_on/             |            |
|    being_overtaken/collision    | 0.45       |
|    being_overtaken/colregs      | -43.1      |
|    being_overtaken/goal         | 0.55       |
|    being_overtaken/intervention | 0          |
|    collision_boundary           | 0.0833     |
|    collision_obstacle           | 0.025      |
|    collision_rate               | 0.35       |
|    collision_target             | 0.242      |
|    crossing/collision           | 0.75       |
|    crossing/colregs             | -28.4      |
|    crossing/goal                | 0.25       |
|    crossing/intervention        | 0.05       |
|    episodes                     | 120        |
|    estops_per_episode           | 0.0333     |
|    eval_wall_s                  | 86.8       |
|    goal_rate                    | 0.65       |
|    head_on/collision            | 0.2        |
|    head_on/colregs              | -29.7      |
|    head_on/goal                 | 0.8        |
|    head_on/intervention         | 0.05       |
|    intervention_rate            | 0.0333     |
|    mean_colregs_integral        | -29.9      |
|    mean_return                  | -75.3      |
|    no_target/collision          | 0.1        |
|    no_target/colregs            | 0          |
|    no_target/goal               | 0.9        |
|    no_target/intervention       | 0          |
|    null/collision               | 0.05       |
|    null/colregs                 | -5.51      |
|    null/goal                    | 0.95       |
|    null/intervention            | 0          |
|    overtaking/collision         | 0.55       |
|    overtaking/colregs           | -72.9      |
|    overtaking/goal              | 0.45       |
|    overtaking/intervention      | 0.1        |
|    timeout_rate                 | 0          |
|    timesteps                    | 600000     |
| rollout/                        |            |
|    ep_len_mean                  | 49.3       |
|    ep_rew_mean                  | -45.1      |
| time/                           |            |
|    fps                          | 131        |
|    iterations                   | 118        |
|    time_elapsed                 | 4590       |
|    total_timesteps              | 604160     |
| train/                          |            |
|    approx_kl                    | 0.03310922 |
|    clip_fraction                | 0.252      |
|    clip_range                   | 0.2        |
|    entropy_loss                 | -1.72      |
|    explained_variance           | 0.848      |
|    learning_rate                | 0.0003     |
|    loss                         | 0.267      |
|    n_updates                    | 979        |
|    policy_gradient_loss         | -0.0229    |
|    std                          | 0.572      |
|    value_loss                   | 0.846      |
------------------------------------------------
Early stopping at step 1 due to reaching max kl: 0.07
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.8       |
|    ep_rew_mean          | -39.8      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 119        |
|    time_elapsed         | 4627       |
|    total_timesteps      | 609280     |
| train/                  |            |
|    approx_kl            | 0.03536337 |
|    clip_fraction        | 0.217      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.72      |
|    explained_variance   | 0.776      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.632      |
|    n_updates            | 981        |
|    policy_gradient_loss | 0.00338    |
|    std                  | 0.572      |
|    value_loss           | 1.44       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.1       |
|    ep_rew_mean          | -30.1      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 120        |
|    time_elapsed         | 4666       |
|    total_timesteps      | 614400     |
| train/                  |            |
|    approx_kl            | 0.03383598 |
|    clip_fraction        | 0.268      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.72      |
|    explained_variance   | 0.807      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.264      |
|    n_updates            | 988        |
|    policy_gradient_loss | -0.0124    |
|    std                  | 0.572      |
|    value_loss           | 0.89       |
----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 52.9       |
|    ep_rew_mean          | -15.3      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 121        |
|    time_elapsed         | 4701       |
|    total_timesteps      | 619520     |
| train/                  |            |
|    approx_kl            | 0.03109182 |
|    clip_fraction        | 0.218      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.72      |
|    explained_variance   | 0.807      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.459      |
|    n_updates            | 991        |
|    policy_gradient_loss | -0.00039   |
|    std                  | 0.572      |
|    value_loss           | 1.13       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.6        |
|    ep_rew_mean          | -21         |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 122         |
|    time_elapsed         | 4741        |
|    total_timesteps      | 624640      |
| train/                  |             |
|    approx_kl            | 0.029638976 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.817       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.291       |
|    n_updates            | 996         |
|    policy_gradient_loss | -0.0112     |
|    std                  | 0.573       |
|    value_loss           | 0.841       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.9        |
|    ep_rew_mean          | -18.6       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 123         |
|    time_elapsed         | 4778        |
|    total_timesteps      | 629760      |
| train/                  |             |
|    approx_kl            | 0.029933844 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.23        |
|    n_updates            | 1006        |
|    policy_gradient_loss | -0.0204     |
|    std                  | 0.571       |
|    value_loss           | 0.725       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.5        |
|    ep_rew_mean          | -11.7       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 124         |
|    time_elapsed         | 4815        |
|    total_timesteps      | 634880      |
| train/                  |             |
|    approx_kl            | 0.025701042 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.758       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.638       |
|    n_updates            | 1008        |
|    policy_gradient_loss | -0.000254   |
|    std                  | 0.571       |
|    value_loss           | 1.32        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
[CURRICULUM] t=640,000 -> scenario stage 4
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51          |
|    ep_rew_mean          | -27.5       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 125         |
|    time_elapsed         | 4854        |
|    total_timesteps      | 640000      |
| train/                  |             |
|    approx_kl            | 0.030808426 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.849       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.201       |
|    n_updates            | 1013        |
|    policy_gradient_loss | -0.00731    |
|    std                  | 0.569       |
|    value_loss           | 0.732       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.1        |
|    ep_rew_mean          | -97.9       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 126         |
|    time_elapsed         | 4898        |
|    total_timesteps      | 645120      |
| train/                  |             |
|    approx_kl            | 0.037158873 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.71       |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.355       |
|    n_updates            | 1017        |
|    policy_gradient_loss | -0.00544    |
|    std                  | 0.568       |
|    value_loss           | 1.01        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 51.2       |
|    ep_rew_mean          | -84.9      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 127        |
|    time_elapsed         | 4938       |
|    total_timesteps      | 650240     |
| train/                  |            |
|    approx_kl            | 0.03850937 |
|    clip_fraction        | 0.246      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.71      |
|    explained_variance   | 0.552      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.68       |
|    n_updates            | 1021       |
|    policy_gradient_loss | 0.00273    |
|    std                  | 0.568      |
|    value_loss           | 2.35       |
----------------------------------------
Early stopping at step 9 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.4       |
|    ep_rew_mean          | -91.3      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 128        |
|    time_elapsed         | 4979       |
|    total_timesteps      | 655360     |
| train/                  |            |
|    approx_kl            | 0.03475506 |
|    clip_fraction        | 0.276      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.71      |
|    explained_variance   | 0.632      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.597      |
|    n_updates            | 1031       |
|    policy_gradient_loss | -0.018     |
|    std                  | 0.568      |
|    value_loss           | 1.62       |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49         |
|    ep_rew_mean          | -32.4      |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 129        |
|    time_elapsed         | 5024       |
|    total_timesteps      | 660480     |
| train/                  |            |
|    approx_kl            | 0.03679596 |
|    clip_fraction        | 0.274      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.7       |
|    explained_variance   | 0.746      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.622      |
|    n_updates            | 1039       |
|    policy_gradient_loss | -0.014     |
|    std                  | 0.567      |
|    value_loss           | 1.43       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48         |
|    ep_rew_mean          | -114       |
| time/                   |            |
|    fps                  | 131        |
|    iterations           | 130        |
|    time_elapsed         | 5067       |
|    total_timesteps      | 665600     |
| train/                  |            |
|    approx_kl            | 0.03041885 |
|    clip_fraction        | 0.26       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.7       |
|    explained_variance   | 0.704      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.49       |
|    n_updates            | 1044       |
|    policy_gradient_loss | -0.00357   |
|    std                  | 0.566      |
|    value_loss           | 1.37       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51          |
|    ep_rew_mean          | -93.6       |
| time/                   |             |
|    fps                  | 131         |
|    iterations           | 131         |
|    time_elapsed         | 5114        |
|    total_timesteps      | 670720      |
| train/                  |             |
|    approx_kl            | 0.038165204 |
|    clip_fraction        | 0.261       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.7        |
|    explained_variance   | 0.711       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.48        |
|    n_updates            | 1051        |
|    policy_gradient_loss | -0.0155     |
|    std                  | 0.564       |
|    value_loss           | 1.74        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.9       |
|    ep_rew_mean          | -91.8      |
| time/                   |            |
|    fps                  | 130        |
|    iterations           | 132        |
|    time_elapsed         | 5159       |
|    total_timesteps      | 675840     |
| train/                  |            |
|    approx_kl            | 0.03388694 |
|    clip_fraction        | 0.221      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.69      |
|    explained_variance   | 0.806      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.492      |
|    n_updates            | 1055       |
|    policy_gradient_loss | -0.00438   |
|    std                  | 0.563      |
|    value_loss           | 1.22       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.7        |
|    ep_rew_mean          | -24.2       |
| time/                   |             |
|    fps                  | 130         |
|    iterations           | 133         |
|    time_elapsed         | 5202        |
|    total_timesteps      | 680960      |
| train/                  |             |
|    approx_kl            | 0.029100366 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.69       |
|    explained_variance   | 0.729       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.585       |
|    n_updates            | 1062        |
|    policy_gradient_loss | -0.0145     |
|    std                  | 0.564       |
|    value_loss           | 1.51        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.06
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 47.5      |
|    ep_rew_mean          | -68.3     |
| time/                   |           |
|    fps                  | 130       |
|    iterations           | 134       |
|    time_elapsed         | 5246      |
|    total_timesteps      | 686080    |
| train/                  |           |
|    approx_kl            | 0.0492227 |
|    clip_fraction        | 0.2       |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.69     |
|    explained_variance   | 0.776     |
